internal_id,Award ID,Recipient Name,Award Amount,Total Outlays,Description,Contract Award Type,def_codes,COVID-19 Obligations,COVID-19 Outlays,Infrastructure Obligations,Infrastructure Outlays,Awarding Agency,Awarding Sub Agency,Start Date,End Date,recipient_id,prime_award_recipient_id,awarding_agency_id,agency_slug,generated_internal_id
26058406,N0016717F3002,LDOS,31528487.19,470568.73,"IGF::CT::IGF LOGISTICS, OPERATIONS, SCIENTIFIC, ENGINEERING AND TECHNICAL SERVICES, SYSTEM DEVELOPMENT SUPPORT FOR SOFTWARE AND HARDWARE SYSTEMS, PROGRAM MANAGEMENT ASSISTANCE, AND HIGH-LEVEL, STRATEGIC PLANNING SERVICES IN SUPPORT OF SIGNATURE SILENCING PROGRAMS FOR NAVAL SHIPS AND UNDERSEA SYSTEMS.",DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2017-01-12,2023-01-09,5ddb264f-234b-872c-2571-4731fde123c6-C,,1173,department-of-defense,CONT_AWD_N0016717F3002_9700_N0017814D7578_9700
21856674,GSQ0017AJ0024,BAH,152844232.27,-278464.78,"IGF::OT::IGF THE SCOPE OF WORK UNDER TASK ORDER 4 (TO4) WILL PROVIDE PLANS AND POLICY, TRAINING AND COMMAND ADMINISTRATIVE AND STAFF SUPPORT SERVICES TO USCYBERCOM. ALL TASKS WITHIN TO4 ARE WITHIN SCOPE OF THE CORE DISCIPLINES IDENTIFIED IN THE USCYBERCOM SUPPORT IDIQ AND SPECIFICALLY ALIGN WITH USCYBERCOM J0/1/5 MISSION REQUIREMENTS.",DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2017-01-13,2022-09-29,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,614,general-services-administration,CONT_AWD_GSQ0017AJ0024_4732_GS00Q16AJD0001_4732
31658950,SPRTA117F0144,GE,101930169.0,,F110 ENGINE REPAIR,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2017-01-17,2018-09-28,61dfb4da-ba2f-398f-13e9-5792607bf051-C,,1173,department-of-defense,CONT_AWD_SPRTA117F0144_9700_SPE4AX16D9408_9700
37928315,W9127817C0008,GLDD,97254240.79,,IGF::OT::IGF MSCIP SHIP ISLAND,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Army,2017-01-18,2018-08-24,a8ce365d-613d-3362-4d1d-16a5186a9d24-C,,1173,department-of-defense,CONT_AWD_W9127817C0008_9700_-NONE-_-NONE-
21856671,GSQ0017AJ0021,LMT,361999924.99,-886005.79,IGF::OT::IGF THIS TASK ORDER PROVIDES MISSION SUPPORT SERVICES TO THE DOD DEFENSE CYBER CRIME CENTER. THESE SERVICES ARE PRIMARILY INFORMATION TECHNOLOGY.,DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2017-01-18,2022-07-18,b302814a-8713-3c2f-8b0a-d0b8fc09976f-C,,614,general-services-administration,CONT_AWD_GSQ0017AJ0021_4732_GS00Q09BGD0011_4735
15057430,FA862017F4801,LHX,45638756.88,,IGF::OT::IGF ACAT III BIG SAFARI PDM/MITD RJ16 O&A,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2017-01-20,2019-06-30,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862017F4801_9700_FA862016G3027_9700
25882699,N0001917F0022,LMT,75349045.0,2621186.2,"ARPDD ""STD"" RETROFIT P-KITS",DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2017-01-26,2024-12-30,5ad7895c-192b-21cd-8baf-92c6dce0b593-C,,1173.0,department-of-defense,CONT_AWD_N0001917F0022_9700_N0001916D0051_9700
8250173,7006,RTX,48382495.5,,CIRCUIT CARD ASSEMB,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2017-01-26,2024-06-28,f5a16ae3-dea9-9665-e3ae-4580e21e57fc-C,,1173,department-of-defense,CONT_AWD_7006_9700_N0038315G005D_9700
37319697,W15QKN17C0024,LHX,371742090.33,31870.0,"TO AWARD CONTRACT FOR M734A1 AND M783 FUZES TO L-3 FUZING&ORDNANCE SYSTEMS INC. THE A-APA ARMY PROCUREMENT BASE AWARD IS FOR A QUANTITY OF 21,589 M734A1 MULTI-OPTION FUZES PLUS A FIRST ARTICLE TEST, AND 175,499 M783 PD/DLY FUZES.",DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Army,2017-01-31,2024-04-30,03cd4adf-0052-ef23-c433-3d39eb602520-C,,1173,department-of-defense,CONT_AWD_W15QKN17C0024_9700_-NONE-_-NONE-
22988920,HDTRA117C0019,LDOS,44991554.86,2573187.88,IGF::OT::IGF PROFESSIONAL SERVICES - THE CONTRACTOR WILL PROVIDE SCIENTIFIC AND TECHNICAL SERVICES IN SUPPORT OF VARIOUS PROJECTS UNDER THE COOPERATIVE BIOLOGICAL ENGAGEMENT PROGRAM.  WORK WILL BE PERFORMED AT VARIOUS LOCATIONS THROUGHOUT THE WORLD.,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Defense Threat Reduction Agency,2017-01-31,2022-11-13,5ddb264f-234b-872c-2571-4731fde123c6-C,,1173.0,department-of-defense,CONT_AWD_HDTRA117C0019_9700_-NONE-_-NONE-
15073350,FA873017C0008,LMT,25036055.42,,IGF::OT::IGF   IRAQ INTEGRATED AIR DEFENSE SYSTEM CONTRACTOR LOGISTICS SUPPORT FOLLOW ON CONTRACT.,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Air Force,2017-01-31,2020-10-06,b302814a-8713-3c2f-8b0a-d0b8fc09976f-C,,1173,department-of-defense,CONT_AWD_FA873017C0008_9700_-NONE-_-NONE-
27763992,S2205A17F0001,RTX,30838580.72,,DBR MATERIAL AND SERVICES (O&MN),DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2017-01-31,2019-03-31,b20b122a-596c-14ad-0033-6e5bc41f4768-C,,1173,department-of-defense,CONT_AWD_S2205A17F0001_9700_N0002414G5333_9700
14753711,FA460017FWX24,NOC,27156731.6,,IGF::CT::IGF  FY ANNUAL SUSTAINMENT,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2017-02-01,2018-01-31,d495753f-6864-1e9c-62ba-ae0907ad640d-C,,1173,department-of-defense,CONT_AWD_FA460017FWX24_9700_FA460014D0004_9700
37394919,W31P4Q17C0073,RTX,246075720.36,,IGF::OT::IGF THIS MODIFICATION IS TO EXERCISE CY 17 ENGINEERING SERVICES,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Army,2017-02-01,2019-11-30,cce9df51-3950-87f4-0b34-4353d5a08f32-C,,1173,department-of-defense,CONT_AWD_W31P4Q17C0073_9700_-NONE-_-NONE-
37394856,W31P4Q17C0003,RTX,44449088.24,0.0,"IGF::CL,CT::IGF AWARD OF A NEW FOLLOW-ON CONTRACT FOR PATRIOT MAJOR ITEM REPAIRMAN",DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Army,2017-02-01,2020-01-31,cce9df51-3950-87f4-0b34-4353d5a08f32-C,,1173,department-of-defense,CONT_AWD_W31P4Q17C0003_9700_-NONE-_-NONE-
13591215,DOCSS132317NC0043,GD,65513213.1,,IGF::OT::IGF CSHARPS IMPLEMENTATION,BPA CALL,,,,,,Department of Commerce,Office of the Secretary,2017-02-01,2022-04-30,455555be-773d-eab1-1e6b-7b94400b757e-C,,183,department-of-commerce,CONT_AWD_DOCSS132317NC0043_1323_DOCSS130117BU0002_1301
37217794,VA77017E0794,MCK,217353637.89,,"EXPRESS REPORT: PHARMACY PRIME VENDOR CMOP FY17 FEB 1, 2017 TO FEB 28, 2017 CONTRACT VA797P-12-D-0001",DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2017-02-01,2017-02-28,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_VA77017E0794_3600_VA797P12D0001_3600
26997298,N6833517C0253,LMT,270458015.53,25787306.39,ECASS CORE STATIONS (NAVY),DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2017-02-01,2024-09-19,ea75ddee-2d00-ac7f-5e72-6f42d7c88c8c-C,,1173,department-of-defense,CONT_AWD_N6833517C0253_9700_-NONE-_-NONE-
5899779,2001,BA,99979790.15,,IOF::OT::IGF,DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2017-02-01,2022-01-31,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_2001_9700_N0001916G0001_9700
14958024,FA810617F0015,BA,50565293.08,,IGF::OT::IGF   ENGINEERING SUPPORT SERVICES FOR MULTIPLE AIRCRAFT PLATFORMS,DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Contract Management Agency,2017-02-01,2019-10-31,e2d7a16e-029f-ce0e-97dc-8b32fa6dc1d1-C,,1173,department-of-defense,CONT_AWD_FA810617F0015_9700_FA810617D0002_9700
25889977,N0002417F3000,CACI,85102515.31,9695231.38,"IGF::OT::IGF THE CONTRACTOR SHALL SUPPLY A FULL RANGE OF PROFESSIONAL SUPPORT SERVICES ACROSS ALL OF PEO AIRCRAFT CARRIERS HIGHLY INTERRELATED PRODUCT LINES IN THE AREAS OF PROGRAM MANAGEMENT SUPPORT, LIFE CYCLE SUPPORT, FINANCIAL&BUSINESS SUPPORT, OPERATIONAL SUPPORT AND PEO AIRCRAFT CARRIERS INTEGRATED DIGITAL ENVIRONMENT (IDE) SUPPORT.  PEO AIRCRAFT CARRIERS MANAGES THE DESIGN, DEVELOPMENT, CONSTRUCTION, MODERNIZATION AND LIFE CYCLE MANAGEMENT OF AIRCRAFT CARRIERS FOR THE NAVY.",DELIVERY ORDER,"['N', 'Q']",1813858.4,59652.82,,,Department of Defense,Department of the Navy,2017-02-02,2022-05-20,28eee911-76af-7147-f760-4ec5f90bec2d-C,,1173,department-of-defense,CONT_AWD_N0002417F3000_9700_N0017804D4030_9700
37426271,W52P1J17F4010,SAIC,73435039.03,,ENTERPRISE TECHNOLOGY SUPPORT ORDER IN SUPPORT OF U.S. ARMY HUMAN RESOURCES COMMAND  IGF::OT::IGF,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2017-02-02,2018-03-07,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,1173,department-of-defense,CONT_AWD_W52P1J17F4010_9700_GS00Q09BGD0048_4735
15097642,FA890317F0047,TPC,106366230.21,,"IGF::CL::IGF  FFP/SATOC SAUDI ARABIA (FMS) F-15 MODERNIZAITON PROGRAM, KHURAIS ELECTRONIC WARFARE RANGE., PSAB 13-0004",DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2017-02-02,2020-11-27,655f88c1-de1a-f9fa-0855-037592b2db30-C,,1173.0,department-of-defense,CONT_AWD_FA890317F0047_9700_FA300208D0011_9700
15029541,FA852617F0009,BA,49024607.47,,IGF::OT::IGF C-17 ADS-B MODE 5,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2017-02-03,2020-10-31,2bf5d203-604f-4c6c-7c7b-4ad81a350613-C,,1173,department-of-defense,CONT_AWD_FA852617F0009_9700_FA852612D0001_9700
25882643,N0001917C0030,TXT,1277142021.56,314519436.19,LOT 15 AAC,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2017-02-07,2026-08-31,9f062daf-f500-7d41-53d7-5248be76b69f-C,,1173,department-of-defense,CONT_AWD_N0001917C0030_9700_-NONE-_-NONE-
22988927,HDTRA117C0027,SAIC,69045582.77,22775751.98,ADVISORY&ASSISTANCE  IGF::OT::IGF,DEFINITIVE CONTRACT,"['N', 'Q']",-24591.79,209998.28,,,Department of Defense,Defense Threat Reduction Agency,2017-02-07,2024-08-31,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,1173,department-of-defense,CONT_AWD_HDTRA117C0027_9700_-NONE-_-NONE-
21856679,GSQ0017AJ0029,BAH,222403068.02,-3580.39,AWARD OF JIDO ENTERPRISE INFORMATION TECHNOLOGY TASK ORDER. IGF::OT::IGF,DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2017-02-10,2022-03-05,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,614,general-services-administration,CONT_AWD_GSQ0017AJ0029_4732_GS00Q09BGD0019_4735
21858733,GSQ0417DB0013,SAIC,287462342.0,-12605.38,"VIRTUAL, INTERACTIVE, AND MULTIMEDIA SYSTEMS ENGINEERING SERVICES IGF::OT::IGF",DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2017-02-10,2022-12-14,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,614,general-services-administration,CONT_AWD_GSQ0417DB0013_4732_GS00Q14OADU329_4732
24288518,HSTS0117CENV004,LDOS,50555889.79,409150.0,IGF::CT::IGF-CRITICAL FUNCTIONS-THE PURPOSE OF HSTS01-17-C-ENV004 IS FOR NATIONAL HAZARDOUS MATERIALS DISPOSAL AND MANAGEMENT SERVICES FOR THE TRANSPORTATION SECURITY ADMINISTRATION NATIONWIDE,DEFINITIVE CONTRACT,"['9', 'Q']",,,,,Department of Homeland Security,Transportation Security Administration,2017-02-11,2022-06-10,b37ddcf2-0924-f6e0-0fee-c40823f5789b-C,,766,department-of-homeland-security,CONT_AWD_HSTS0117CENV004_7013_-NONE-_-NONE-
25889833,N0002417C2100,GD,25313654048.0,,SSN 802 AND 803 LONG LEAD TIME MATERIAL,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2017-02-14,2030-04-30,d5ab5f51-db3a-a26f-96a1-1b24c3e2802c-C,,1173,department-of-defense,CONT_AWD_N0002417C2100_9700_-NONE-_-NONE-
13592839,DOCT0007,IBM,32314814.38,,IGF::OT::IGF OPERATION AND MAINTENANCE SERVICES OF WCOSS,DELIVERY ORDER,,,,,,Department of Commerce,National Oceanic and Atmospheric Administration,2017-02-14,2020-02-14,6ffc4386-853e-ef89-67e8-22c28ddcf15c-C,,183,department-of-commerce,CONT_AWD_DOCT0007_1330_DOCDG133012CQ0004_1330
13592783,DOCT0006,IBM,55473616.3,,IGF::OT::IGF WCOSS SERVICES,DELIVERY ORDER,,,,,,Department of Commerce,National Oceanic and Atmospheric Administration,2017-02-14,2020-02-14,6ffc4386-853e-ef89-67e8-22c28ddcf15c-C,,183,department-of-commerce,CONT_AWD_DOCT0006_1330_DOCDG133012CQ0004_1330
26918026,N6600117F3501,BAH,67275030.77,0.0,"IGF::OT::IGF EXPERT SYSTEMS ENGINEERING IN THE AREAS OF ANALYSIS, TECHNICAL REVIEW, EVALUATION, AND SYSTEMS ENGINEERING IN SUPPORT OF THE PNT PROGRAM.",DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2017-02-16,2021-06-19,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,1173,department-of-defense,CONT_AWD_N6600117F3501_9700_N0017804D4024_9700
37547254,W900KK17C0017,GD,66358767.21,0.0,"IGF::OT::IGF THE IEWTPT PROVIDES WARFIGHTING COMMANDERS AT ALL ECHELONS THE ABILITY TO TRAIN THE INTELLIGENCE WARFIGHTING FUNCTION BASED ON REALISTIC INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) ASSETS, PEOPLE (MANEUVER COMMANDER, G-2, G-3, COLLECTION MANAGERS, ANALYST/OPERATOR), AND PROCESSES.  IEWTPT IS A TRAINING SYSTEM AND TOOL SET THAT SIMULATES AND STIMULATES MILITARY INTELLIGENCE (MI) WARFIGHTING EQUIPMENT AND REPLICATES THE NECESSARY ENVIRONMENT TO PROVIDE PROFICIENCY TRAINING FOR INTELLIGENCE PERSONNEL BY ALLOWING COMMANDERS TO SYNCHRONIZE AND EFFICIENTLY UTILIZE INTELLIGENCE ASSETS.",DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Army,2017-02-16,2022-02-15,3c33db3f-534f-e4bf-929a-65a8af3c5549-C,,1173,department-of-defense,CONT_AWD_W900KK17C0017_9700_-NONE-_-NONE-
21856670,GSQ0017AJ0019,GD,31370020.82,-7209.72,IGF::CT::IGF EPA HIGH END SCIENTIFIC COMPUTING SUPPORT,DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2017-02-17,2022-05-19,455555be-773d-eab1-1e6b-7b94400b757e-C,,614,general-services-administration,CONT_AWD_GSQ0017AJ0019_4732_GS00Q09BGD0025_4735
25882646,N0001917C0036,NOC,61646356.0,2927603.05,PRELIMINARY INSTALLATION DESIGN,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2017-02-21,2022-03-30,fe5032b4-c053-b1d1-c4c9-7d6d9e770723-C,,1173,department-of-defense,CONT_AWD_N0001917C0036_9700_-NONE-_-NONE-
25710087,M6785417F0075,CDW,34108675.0,,GENERAL PURPOSE LAPTOP,DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2017-02-21,2021-06-30,5f4e5d33-10ef-b0cc-1f33-8835b33808f1-C,,1173,department-of-defense,CONT_AWD_M6785417F0075_9700_M6785412D4153_9700
15057438,FA862017F4812,LHX,31720784.65,,ACAT III BIG SAFARI RJ MISSION SYSTEM DEVELOPMENT,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2017-02-22,2021-03-31,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862017F4812_9700_FA862016G3027_9700
37459273,W56HZV17C0067,GD,784664141.72,13049911.0,IGF::OT::IGF. BASE AWARD OF ABRAMS STS/SSTS FY17-22 CONTRACT. BASE AWARD INCLUDES 7 WORK DIRECTIVES. 1 COMPLETION EFFORT AND 6 LOE EFFORTS.,DEFINITIVE CONTRACT,"['E', 'N', 'Q']",25139772.0,0.0,,,Department of Defense,Department of the Army,2017-02-23,2026-08-31,99938bc0-e262-06ff-9f94-386fd3da88dc-C,,1173,department-of-defense,CONT_AWD_W56HZV17C0067_9700_-NONE-_-NONE-
15058463,FA862517F7500,LMT,27113699.28,,"C-130J, FOREIGN MILITARY SALES FRANCE, SPARES AND SUPPORT EQUIPMENT UNDEFINITIZED CONTRACT ACTION",DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2017-02-23,2023-08-31,4051d253-67f0-30bd-2c7f-5eb539533924-C,,1173,department-of-defense,CONT_AWD_FA862517F7500_9700_FA862516D6458_9700
15073352,FA873017C0010,RTX,1272295566.85,,QATAR EARLY WARNING RADAR- CONSTRUCTION OF RADAR AND SUPPORT BUILDINGS,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Air Force,2017-02-24,2027-12-31,f321e226-c4b2-f29f-443b-86843ff28e53-C,,1173,department-of-defense,CONT_AWD_FA873017C0010_9700_-NONE-_-NONE-
22839730,H9222217F0069,J美国数据分析经验丰富时，对于给定的公司名称“Jacobs Technology Inc.”，它是“Jacobs Solutions Inc.”的子公司。“Jacobs Solutions Inc.”在美国上市，其股票代码为“J”。因此，输出应为：J,979165010.0,3283527.92,IGF::CT::IGF ENTERPRISE CORE SERVICES (ENDURING),DELIVERY ORDER,"['N', 'Q']",-825087.42,45349.72,,,Department of Defense,U.S. Special Operations Command,2017-02-24,2023-09-30,435aa33d-8ca5-7631-ec18-85dbb07c6fa1-C,,1173,department-of-defense,CONT_AWD_H9222217F0069_9700_GS00Q09BGD0059_4735
25882619,N0001917C0003,BA,2444992704.44,23759419.34,LOT 40 F/A-18E AND EA-18G AIRCRAFT WITH AEA KITS,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2017-02-27,2025-05-31,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_N0001917C0003_9700_-NONE-_-NONE-
24325630,HTC71117CD001,"J
",102490717.14,28794089.96,IGF::OT::IGF  INFORMATION TECHNOLOGY SERVICE MANAGEMENT ENTERPRISE SUPPORT,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,USTRANSCOM,2017-02-28,2022-03-31,f42d4e43-c1bb-1266-3e9a-a1bfa380c7e3-C,,1173,department-of-defense,CONT_AWD_HTC71117CD001_9700_-NONE-_-NONE-
15013264,FA830717F0004,GD,104450660.0,2105364.41,IGF::OT::IGF MEDIUM LARGESAT COMMON SOLUTION (MLCS),DELIVERY ORDER,"['N', 'Q']",1207933.75,0.0,,,Department of Defense,Department of the Air Force,2017-02-28,2026-05-31,455555be-773d-eab1-1e6b-7b94400b757e-C,,1173,department-of-defense,CONT_AWD_FA830717F0004_9700_GS00Q14OADU414_4732
