internal_id,Award ID,Recipient Name,Award Amount,Total Outlays,Description,Contract Award Type,def_codes,COVID-19 Obligations,COVID-19 Outlays,Infrastructure Obligations,Infrastructure Outlays,Awarding Agency,Awarding Sub Agency,Start Date,End Date,recipient_id,prime_award_recipient_id,awarding_agency_id,agency_slug,generated_internal_id
169972172,SPRHA124F0016,NOC,25840155.4,,B-1 LOA PBL,DELIVERY ORDER,,,,,,Department of Defense,Defense Logistics Agency,2024-01-01,2028-12-31,20e2511b-72bb-ef09-f739-ac4bc059bafb-C,,1173,department-of-defense,CONT_AWD_SPRHA124F0016_9700_SPRHA124D0001_9700
169357524,N0038324F0DM0,GE,208399999.92,,F414 FS DELIVERY ORDER JAN 2024 - DEC 2024,DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2024-01-01,2024-12-31,66092799-9c72-fde6-e008-9d381191aed2-C,,1173,department-of-defense,CONT_AWD_N0038324F0DM0_9700_N0038323DDM01_9700
169505240,FA854024F0013,NOC,64023794.1,,LITENING CATP TARGETING PODS,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2024-01-01,2024-11-08,75dec7b1-56eb-4770-da4b-ac736121ab61-C,,1173,department-of-defense,CONT_AWD_FA854024F0013_9700_FA854019D0001_9700
170083339,N3220524F0395,CACI,35549840.08,,N102 / C. BURCHETT / INTEGRATED BUSINESS SYSTEMS (IBS),DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2024-01-01,2024-12-31,c2072376-37c6-8a15-381b-4da433d3363d-C,,1173,department-of-defense,CONT_AWD_N3220524F0395_9700_HHSN316201200009W_7529
172053576,36C10G24K0099,UNH,509946647.07,,EXPRESS REPORT: R2 FY24 2ND QTR JAN,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2024-01-01,2024-01-31,41694631-0b0f-72ed-221b-29193c88f0d2-C,,561,department-of-veterans-affairs,CONT_AWD_36C10G24K0099_3600_36C79119D0005_3600
169031991,N0038324F0W20,TXT,116630184.53,,H-1 PBL DELIVERY ORDER POP 5,DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2024-01-01,2024-12-31,9f062daf-f500-7d41-53d7-5248be76b69f-C,,1173,department-of-defense,CONT_AWD_N0038324F0W20_9700_N0038320DW201_9700
168853402,36C24024K1004,MCK,608690885.52,,EXPRESS REPORT: PHARMACEUTICAL PRIME VENDOR (PPV)FY2024 JANUARY,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2024-01-01,2024-01-31,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_36C24024K1004_3600_36W79720D0001_3600
172594541,N0001924F0010,RTX,31200809.0,,F135 CIP EPDS,DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2024-01-02,2026-12-31,62e141b3-4887-5b39-6b75-eace9326395c-C,,1173,department-of-defense,CONT_AWD_N0001924F0010_9700_N0001922G0001_9700
169852726,N0001924C0004,LMT,27778150.86,,FISCAL YEAR 2024 PRODUCTION OF LGTR (USN) BDU-59C/B,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Navy,2024-01-02,2026-06-30,4226b092-841c-d10e-ec60-4fedea619dbf-C,,1173,department-of-defense,CONT_AWD_N0001924C0004_9700_-NONE-_-NONE-
167403890,2031JG24F67012,BMO,65354486.36,,PROVIDE RAW GOLD BULLION,DELIVERY ORDER,['Q'],,,,,Department of the Treasury,United States Mint,2024-01-03,2024-01-10,d764c973-59f8-ca7a-3383-97ae5f4549ba-C,,456,department-of-the-treasury,CONT_AWD_2031JG24F67012_2044_2031JG23D00010_2044
170153870,W519TC24F0004,NOC,223972727.23,,SPECIAL AMMUNITION AND WEAPONS SYSTEMS REQUIREMENTS,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2024-01-03,2025-05-22,0f9b4dd9-bd66-c246-31da-ff9f21e11ff3-C,,1173,department-of-defense,CONT_AWD_W519TC24F0004_9700_W52P1J22D0006_9700
168487398,HC108424F0048,HPE,26000000.0,,ENTERPRISE STORAGE SOLUTION SERVICES,DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Information Systems Agency,2024-01-04,2025-01-03,af8850df-7469-be9b-104e-e8e1f10514ab-C,,1173,department-of-defense,CONT_AWD_HC108424F0048_9700_HC108420D0009_9700
170223064,W519TC24F0053,LHX,58782430.4,,M767A1 ELECTRONIC TIMING FUZES,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Army,2024-01-05,2026-08-31,03cd4adf-0052-ef23-c433-3d39eb602520-C,,1173,department-of-defense,CONT_AWD_W519TC24F0053_9700_W519TC24D0003_9700
170243642,M6785424F1000,RTX,59029948.82,,NAVY MARINE EXPEDITIONARY SHIP INTERDICTION SYSTEM LAUNCHER - LOW RATE INITIAL PRODUCTION,DELIVERY ORDER,"['6', 'Q']",,,,,Department of Defense,Department of the Navy,2024-01-08,2027-01-27,01c4a3a3-b4c5-ce4e-822b-d17f09985001-C,,1173,department-of-defense,CONT_AWD_M6785424F1000_9700_M6785422D1000_9700
170262153,N0002424C5131,LMT,55244034.47,,AEGIS DEVELOPMENT AND TEST SITES OPERATION AND MAINTAINENCE,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2024-01-09,2029-01-10,d7df489c-5a15-3e1b-e7fa-0e93eb94a166-C,,1173,department-of-defense,CONT_AWD_N0002424C5131_9700_-NONE-_-NONE-
170388899,SPE60224FY533,VLO,25526791.5,,"8510383354!TURBINE FUEL,AVIATION",DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Logistics Agency,2024-01-12,2024-02-06,47c1ba83-c53d-4e92-e987-26c47ac8fb00-C,,1173,department-of-defense,CONT_AWD_SPE60224FY533_9700_SPE60223D0473_9700
170374935,N0002424C6101,GD,30338637.0,,ENGINEERING DESIGN DEVELOPMENT AND PRODUCTION,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Navy,2024-01-12,2026-07-31,ce3a6822-92c5-cded-c149-4a33114c7826-C,,1173,department-of-defense,CONT_AWD_N0002424C6101_9700_-NONE-_-NONE-
166603129,47QFCA24F0005,CACI,44559048.0,,THE PURPOSE OF THIS ACTION IS TO MAKE THE TO AWARD FOR THE GENMOD ACQUISITION.,DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2024-01-12,2025-01-11,28eee911-76af-7147-f760-4ec5f90bec2d-C,,614,general-services-administration,CONT_AWD_47QFCA24F0005_4732_47QTCK18D0009_4732
170397509,HQ072724F1602,RTX,74986939.0,,"THE PURPOSE OF THIS TASK IS TO ACQUIRE ENGINEERING SERVICES TO ANALYZE, DESIGN, DEVELOP, PROTOTYPE, TEST, AND IMPROVE FACTORY CAPACITY ENHANCEMENTS AND BUILD PROTOTYPE INTERCEPTORS.",DELIVERY ORDER,,,,,,Department of Defense,Defense Microelectronics Activity,2024-01-16,2026-01-31,ac0b9590-0ad8-0854-a7ed-8474dc0b203b-C,,1173.0,department-of-defense,CONT_AWD_HQ072724F1602_9700_HQ072716D0006_9700
166939001,W56KGU23F0009,CACI,66335196.4,,"REPLICATION, EXPLOITATION, AND ANALYSIS OF COMMERCIAL THREATS PROGRAM (REACT) RS3-21-0034",DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Army,2024-01-17,2025-01-16,4763c991-6108-3b12-d5e3-f29d6935270b-C,,1173,department-of-defense,CONT_AWD_W56KGU23F0009_9700_W15P7T19D0157_9700
169337360,W912EP24C0004,GLDD,36215832.0,,"SHORE PROTECTION PROJECT, BEACH RENOURISHMENT 2024, DUVAL COUNTY, FLORID",DEFINITIVE CONTRACT,['AAB'],,,,,Department of Defense,Department of the Army,2024-01-17,2024-11-01,a8ce365d-613d-3362-4d1d-16a5186a9d24-C,,1173,department-of-defense,CONT_AWD_W912EP24C0004_9700_-NONE-_-NONE-
167736848,693KA924F00033,SAIC,33647328.19,17912862.67,SURVEILLANCE AND BROADCAST SERVICES (SBS) SUPPORT,DELIVERY ORDER,['Q'],,,,,Department of Transportation,Federal Aviation Administration,2024-01-18,2025-03-15,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,731,department-of-transportation,CONT_AWD_693KA924F00033_6920_693KA918D00010_6920
170592922,W519TC24F0075,DELL,92761163.65,,VMWARE LICENSE MAINTENANCE,BPA CALL,['Q'],,,,,Department of Defense,Department of the Army,2024-01-23,2025-01-22,3612de0a-9635-3846-a5a1-7f555fba52df-C,,1173,department-of-defense,CONT_AWD_W519TC24F0075_9700_47QTCA24A0001_4732
170460086,SP060224FA024,VLO,63308765.59,,"CLIN 0007 9130010315819 TURBINE FUEL, (JP8) 14,000,000 USG PRICE $1.872500 FMS REQUIREMENT OVERSEAS SUN COAST",DELIVERY ORDER,,,,,,Department of Defense,Defense Logistics Agency,2024-01-30,2024-01-30,47c1ba83-c53d-4e92-e987-26c47ac8fb00-C,,1173,department-of-defense,CONT_AWD_SP060224FA024_9700_SP060220D0649_9700
169204663,1305M424F0020,GD,25833777.63,,TO-39 RDHPCS NESCC COMPUTE AND FILESYSTEMS UPDATE,DELIVERY ORDER,,,,,,Department of Commerce,National Oceanic and Atmospheric Administration,2024-01-30,2030-03-04,455555be-773d-eab1-1e6b-7b94400b757e-C,,183,department-of-commerce,CONT_AWD_1305M424F0020_1330_DOCST133018CQ0073_1330
89797058,FA861519C6053,LMT,812546430.0,,SLOVAKIA F-16 PRODUCTION BUY,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Air Force,2024-01-31,2026-09-30,6cf5fb1b-4988-d087-5dc1-70939d8fc6c4-C,,1173,department-of-defense,CONT_AWD_FA861519C6053_9700_-NONE-_-NONE-
170976092,SPRRA224F0068,RTX,93910192.0,,RADAR SET AND SPARES,DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Logistics Agency,2024-01-31,2027-05-31,cce9df51-3950-87f4-0b34-4353d5a08f32-C,,1173,department-of-defense,CONT_AWD_SPRRA224F0068_9700_SPRBL115D0017_9700
134015393,FA862021F4814,LHX,29690379.0,,BIG SAFARI,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2024-01-31,2024-02-29,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862021F4814_9700_FA862016G3027_9700
169505221,FA852524F0005,LMT,33706712.41,,C-5 GALAXY CONTRACTOR LOGISTICS SUPPORT (CLS),DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2024-02-01,2025-01-31,4051d253-67f0-30bd-2c7f-5eb539533924-C,,1173,department-of-defense,CONT_AWD_FA852524F0005_9700_FA852521D0003_9700
170957391,FA850424F0006,LMT,133970103.04,,LONG TERM SUSTAINMENT,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2024-02-01,2025-01-31,4051d253-67f0-30bd-2c7f-5eb539533924-C,,1173,department-of-defense,CONT_AWD_FA850424F0006_9700_FA850422D0001_9700
163389273,75D30123C17978,MCK,91274000.0,17863904.07,CENTRALIZED VACCINE DISTRIBUTION,DEFINITIVE CONTRACT,"['N', 'Q', 'V']",16100000.0,1041153.6,,,Department of Health and Human Services,Centers for Disease Control and Prevention,2024-02-01,2025-01-31,97abd44f-2906-37fd-4204-8421831a9414-C,,806,department-of-health-and-human-services,CONT_AWD_75D30123C17978_7523_-NONE-_-NONE-
170957319,FA813424F1000,BA,68353424.03,,ENGINEERING SUPPORT SERVICES FOR MULTIPLE PLATFORMS,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2024-02-01,2026-01-31,e2d7a16e-029f-ce0e-97dc-8b32fa6dc1d1-C,,1173,department-of-defense,CONT_AWD_FA813424F1000_9700_FA810617D0002_9700
169316799,FA701424F0046,LDOS,42919411.35,,"PKA/WARNER/JONES/AFNCR-IT CONSOLIDATED CONTRACT, TO34 YEAR 5 O&M SUPPORT",DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2024-02-01,2024-08-31,b37ddcf2-0924-f6e0-0fee-c40823f5789b-C,,1173,department-of-defense,CONT_AWD_FA701424F0046_9700_FA701419DA005_9700
172645059,36C24024K1005,MCK,567909091.69,,EXPRESS REPORT: PHARMACEUTICAL PRIME VENDOR (PPV)FY2024 FEBRUARY,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2024-02-01,2024-02-29,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_36C24024K1005_3600_36W79720D0001_3600
172053577,36C10G24K0100,UNH,385628151.88,,EXPRESS REPORT: R2 FY24 2ND QTR FEB,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2024-02-01,2024-02-29,41694631-0b0f-72ed-221b-29193c88f0d2-C,,561,department-of-veterans-affairs,CONT_AWD_36C10G24K0100_3600_36C79119D0005_3600
170668552,FA813424F3005,GD,42638192.96,,C20/C37 CONTRACTOR LOGISTIC SUPPORT,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2024-02-01,2025-01-31,416e01b8-a579-75ca-d731-d28aca2e2d59-C,,1173,department-of-defense,CONT_AWD_FA813424F3005_9700_FA810618D0002_9700
172053581,36C10G24K0104,UNH,504916330.53,,EXPRESS REPORT: R3 FY 24 2ND QTR FEB,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2024-02-01,2024-02-29,41694631-0b0f-72ed-221b-29193c88f0d2-C,,561,department-of-veterans-affairs,CONT_AWD_36C10G24K0104_3600_36C79119D0006_3600
171045944,W56HZV24F0036,GD,28048222.92,,FIVE-YEAR INDEFINITE DELIVERY/INDEFINITE QUANTITY (IDIQ) PRODUCTION CONTRACT FOR SMALL MULTIPURPOSE EQUIPMENT TRANSPORT (SMET) SYSTEMS. THIS DELIVERY ORDER IS FOR 145 SYSTEMS.,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2024-02-02,2024-08-30,99938bc0-e262-06ff-9f94-386fd3da88dc-C,,1173,department-of-defense,CONT_AWD_W56HZV24F0036_9700_W56HZV20D0061_9700
171032151,FA880724CB002,BA,45999261.0,,MOBILE USER OBJECTIVE SYSTEM SERVICE LIFE EXTENSION PHASE 1,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Air Force,2024-02-02,2025-02-01,df8638e3-b642-fae8-6730-21c1ec716038-C,,1173,department-of-defense,CONT_AWD_FA880724CB002_9700_-NONE-_-NONE-
171032150,FA880724CB001,LMT,45999924.0,,MOBILE USER OBJECTIVE SYSTEM SERVICE LIFE EXTENSION PHASE 1,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Air Force,2024-02-02,2025-02-01,46023044-eacc-a9ca-5b5e-ddc4673fc267-C,,1173,department-of-defense,CONT_AWD_FA880724CB001_9700_-NONE-_-NONE-
168168672,47QFCA24F0009,GD,82615645.0,,THE PURPOSE OF THIS IS TO INCREMENTALLY FUND AND AWARD THE CITS TASK ORDER.,DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2024-02-05,2025-02-04,455555be-773d-eab1-1e6b-7b94400b757e-C,,614,general-services-administration,CONT_AWD_47QFCA24F0009_4732_47QTCK18D0003_4732
171153960,W519TC24F0077,NOC,46549900.0,,SPECIAL AMMUNITION AND WEAPONS SYSTEMS REQUIREMENTS,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2024-02-07,2024-10-29,0f9b4dd9-bd66-c246-31da-ff9f21e11ff3-C,,1173,department-of-defense,CONT_AWD_W519TC24F0077_9700_W52P1J22D0006_9700
171154345,W91CRB24F5032,LHX,25189713.98,,"DIRECTED SOLE SOURCE ACQUISITION OF L3HARRIS GLOBAL COMMUNICATIONS RADIOS, ACCESSORIES, AND SERVICES FOR THE COUNTRY OF UZBEKISTAN.  THIS CONTRACT IS AWARDED IN ACCORDANCE WITH FAR 6.302-1(A)(2).",DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2024-02-07,2026-09-30,fe1273eb-82d1-0fbe-536c-7bb59157c827-C,,1173,department-of-defense,CONT_AWD_W91CRB24F5032_9700_W91CRB21D5003_9700
171135028,FA852024F0002,RTX,63482442.0,,AGM-88B HIGH SPEED ANTI-RADIATION MISSILE (HARM) REFURBISHMENT FOR ACCRUING REPLACEMENT/EXCHANGE-IN KIND (REIK),DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2024-02-07,2025-08-31,01c4a3a3-b4c5-ce4e-822b-d17f09985001-C,,1173,department-of-defense,CONT_AWD_FA852024F0002_9700_FA852019D0002_9700
171135493,M6785424F2101,LHX,87368054.0,,MUTLI CHANNEL HAND-HELD DELIVERY ORDER,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2024-02-07,2024-12-01,ff82f82d-0b7f-0534-6465-02811ca0e11a-C,,1173,department-of-defense,CONT_AWD_M6785424F2101_9700_M6785422D2090_9700
157630903,FA862023F4807,LHX,36208385.0,,BIG SAFARI,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2024-02-08,2024-02-08,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862023F4807_9700_FA862021G4027_9700
171206549,SPE60224FY822,BP,35512362.48,,"8510435614!TURBINE FUEL,AVIATION",DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Logistics Agency,2024-02-09,2024-03-01,184feaf1-050d-5006-a367-d4eba1dfdf49-C,,1173,department-of-defense,CONT_AWD_SPE60224FY822_9700_SPE60223D0450_9700
170328072,FA805124F0013,GD,31135408.0,,AIR FORCE CIVIL ENGINEER CONTROL SYSTEMS CYBERSECURITY INITIATIVE,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2024-02-10,2025-05-09,455555be-773d-eab1-1e6b-7b94400b757e-C,,1173,department-of-defense,CONT_AWD_FA805124F0013_9700_47QTCK18D0003_4732
171276559,SPE60224FY844,XOM,29289279.6,,"8510438867!TURBINE FUEL,AVIATION",DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Logistics Agency,2024-02-12,2024-03-03,cb0557c4-3044-79d2-035f-89b3b5aede74-C,,1173,department-of-defense,CONT_AWD_SPE60224FY844_9700_SPE60223D0466_9700
171304990,N0002424F6220,LMT,42007257.88,,IDIQ ENGINEERING AND TECHNICAL SERVICES,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2024-02-15,2029-02-14,687c4cc7-53f1-d028-875d-2fc73de19122-C,,1173,department-of-defense,CONT_AWD_N0002424F6220_9700_N0002419D6200_9700
171359193,W56HZV24F0176,OSK,61305390.0,,TRANCHE 15 M984A4S,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2024-02-15,2026-01-31,5c99e12d-99a6-52a3-d019-34a3855a6ed7-C,,1173,department-of-defense,CONT_AWD_W56HZV24F0176_9700_W56HZV15D0031_9700
166790827,80GRC024CA001,GE,36948695.0,620462.77,HYTEC PHASE 2,DEFINITIVE CONTRACT,['Q'],,,,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,2024-02-15,2029-02-15,61dfb4da-ba2f-398f-13e9-5792607bf051-C,,862,national-aeronautics-and-space-administration,CONT_AWD_80GRC024CA001_8000_-NONE-_-NONE-
171422344,SPE60224FY894,BP,34800717.0,,"8510452689!TURBINE FUEL,AVIATION",DELIVERY ORDER,,,,,,Department of Defense,Defense Logistics Agency,2024-02-16,2024-03-19,7ebdea57-2764-3978-cdc6-79c5e511bfe3-C,,1173,department-of-defense,CONT_AWD_SPE60224FY894_9700_SPE60223D0487_9700
171489680,N0002424F5302,RTX,38151861.0,,AEGIS MODERNIZATION KIT,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2024-02-20,2028-02-24,b91e6418-aa27-f6c2-90a9-1545753a6d15-C,,1173,department-of-defense,CONT_AWD_N0002424F5302_9700_N0002422G5311_9700
171562999,HC108424C0003,CACI,33407172.01,,PEO-C3T SETA SUPPORT,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Defense Information Systems Agency,2024-02-21,2025-02-20,28eee911-76af-7147-f760-4ec5f90bec2d-C,,1173,department-of-defense,CONT_AWD_HC108424C0003_9700_-NONE-_-NONE-
168312448,75FCMC24F0029,GD,70839681.6,19880191.79,MARKETPLACE ASSISTER TECHNICAL SUPPORT (MATS),DELIVERY ORDER,['Q'],,,,,Department of Health and Human Services,Centers for Medicare and Medicaid Services,2024-02-22,2025-02-21,455555be-773d-eab1-1e6b-7b94400b757e-C,,806,department-of-health-and-human-services,CONT_AWD_75FCMC24F0029_7530_GS00F313CA_4732
171663816,N6833524F0122,BA,86427453.0,,"IRST OTPS PHASE II - THIS PROCUREMENT IS FOR THE DESIGN, DEVELOPMENT, AND PRODUCTION OF OPERATIONAL TEST PROGRAM SETS (OTPS) AND SPECIAL TEST EQUIPMENT TO SUPPORT THE AN/ASG-34A (V)1 INFRARED SEARCH AND TRACK SYSTEM (IRST) UNITS UNDER TEST (UUT).",DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2024-02-26,2029-02-25,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_N6833524F0122_9700_N0001921G0006_9700
171719953,SPE4A224F3214,LMT,149304884.18,,8510475380!AF GEN III SUPPORT,DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Logistics Agency,2024-02-28,2025-03-31,49ba01f3-56b6-92fd-1814-1a521f21fe7e-C,,1173,department-of-defense,CONT_AWD_SPE4A224F3214_9700_SPE4AX17D9006_9700
168927946,86615424C00001,LDOS,30235499.0,12661426.43,END USER SUPPORT SERVICES: SOLE SOURCE CONTRACT,DEFINITIVE CONTRACT,['Q'],,,,,Department of Housing and Urban Development,Department of Housing and Urban Development,2024-02-28,2025-02-27,b37ddcf2-0924-f6e0-0fee-c40823f5789b-C,,882,department-of-housing-and-urban-development,CONT_AWD_86615424C00001_8600_-NONE-_-NONE-
171824474,W15P7T24F0030,LDOS,58761902.0,,PROCURE EXPEDITED ACTIVE PROTECTION SYSTEM ON THE COMMON HARDWARE SYSTEM 6TH GENERATION CONTRACT,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2024-02-29,2026-01-20,5ddb264f-234b-872c-2571-4731fde123c6-C,,1173,department-of-defense,CONT_AWD_W15P7T24F0030_9700_W15P7T23D0003_9700
171806470,FA868924FB005,RTX,77515454.0,,INTELLIGENT ELECTRONICS UNIT (IEU) PRODUCTION,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2024-02-29,2024-02-29,f5a16ae3-dea9-9665-e3ae-4580e21e57fc-C,,1173,department-of-defense,CONT_AWD_FA868924FB005_9700_FA868921D2021_9700
171807166,N0001924C0025,BA,1319813217.0,,CANADA AND GERMANY LOT 13 P-8A AIRCRAFT,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Navy,2024-02-29,2028-04-30,22d282c6-4508-7d30-97f1-7401ea73b12a-C,,1173,department-of-defense,CONT_AWD_N0001924C0025_9700_-NONE-_-NONE-
171806402,FA862024F4810,LHX,28068602.0,,BIG SAFARI,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2024-02-29,2025-03-31,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862024F4810_9700_FA862021G4027_9700
