internal_id,Award ID,Recipient Name,Award Amount,Total Outlays,Description,Contract Award Type,def_codes,COVID-19 Obligations,COVID-19 Outlays,Infrastructure Obligations,Infrastructure Outlays,Awarding Agency,Awarding Sub Agency,Start Date,End Date,recipient_id,prime_award_recipient_id,awarding_agency_id,agency_slug,generated_internal_id
23622607,HHSS28342001T,IQS,56813377.0,0.0,"TAS::75 1362::TAS BEHAVIORAL HEALTH SERVICES INFORMATION, REFERRAL, PUBLIC ENGAGEMENT AND COMMUNICATIONS PLATFORM",DELIVERY ORDER,['Q'],,,,,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,2012-03-01,2018-10-31,f4eaafee-2471-0ecd-fe9b-e4c2cc1f8199-C,,806,department-of-health-and-human-services,CONT_AWD_HHSS28342001T_7522_HHSS283200700027I_7522
774892,0008,BA,35598492.0,,6 WING PURCHASE,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2013-08-29,2016-03-31,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_0008_9700_FA820207D0004_9700
3567842,0347,BA,79989395.0,,FUNDING DELIVERY ORDER FOR CY2012 IFS.,DO,,,,,,Department of Defense,Defense Contract Management Agency,2011-12-15,2012-12-31,22d282c6-4508-7d30-97f1-7401ea73b12a-C,,1173,department-of-defense,CONT_AWD_0347_9700_F3365701D0013_9700
556650,0005,BA,41984207.91,,NAVY AVIATION,DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2010-10-07,2011-10-07,1cd54beb-4f52-58a3-8298-4c813ad37a4e-C,,1173,department-of-defense,CONT_AWD_0005_9700_N0038307D001J_9700
37478332,W5J9CQ10C0008,SAIC,41169712.97,,S120D20  BAA FY2010: RESEARCH AREA TOPIC TEC-18,DEFINITIVE CONTRACT,,,,,,Department of Defense,Defense Contract Management Agency,2010-03-15,2015-08-05,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,1173,department-of-defense,CONT_AWD_W5J9CQ10C0008_9700_-NONE-_-NONE-
1239070,0018,BAH,28469977.99,,"TESS TASK ORDER FOR BAH, FUNDING PROVIDING FOR PREDICTIVE ANALYSIS ON ASYMMETRIC WARFARE SCENARIOS (PAAWS).",DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2011-09-30,2014-09-27,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,1173,department-of-defense,CONT_AWD_0018_9700_W15P7T09DP014_9700
1077587,0013,NOC,42101599.51,,"THIS TASK ORDER (TO), 0013, IS ISSUED PURSUANT TO THE AUTHORITY OF THE BASIC IDIQ CONTRACT W15P7T-07-D-W202 AND AS APPLICABLE ITS TERMS AND CONDITIONS APPLY TO INCLUDE ITS SECURITY REQUIREMENTS AND ITS DD FORM 254.  THIS TO IS ISSUED TO ACQUIRE THE EFFORTS AS DEFINED IN THE PERFORMANCE WORK STATEMENT (PWS) ENTITLED ""TASK ORDER 0013 PERFORMANCE WORK STATEMENT (PWS) GUARDRAIL COMMON SENSOR SYSTEM- IMPROVED (GRCS -I) SECOND SYSTEM A-KITTING UPGRADE AND PRODUCTION"", SECTION J, AS SHOW IN ATTACHMENT 0001 OF THE TASK ORDER.",DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2010-08-16,2013-01-30,bd41f257-d5a3-4d1a-031c-eb76448bd23e-C,,1173,department-of-defense,CONT_AWD_0013_9700_W15P7T07DW202_9700
24431953,IND14PD00950,GLOB,32113060.12,3196065.9,HHS ENTERPRISE SECURITY PROGRAM SUPPORT IGF::CT::IGF,DELIVERY ORDER,['Q'],,,,,Department of the Interior,Departmental Offices,2014-08-06,2019-11-05,65aa03d3-0eea-452b-2c63-867564522255-C,,209.0,department-of-the-interior,CONT_AWD_IND14PD00950_1406_GS35F0183T_4730
1307269,0020,RTX,35714463.26,,MWTS,DO,,,,,,Department of Defense,Department of the Army,2012-07-19,2015-09-30,f5a16ae3-dea9-9665-e3ae-4580e21e57fc-C,,1173,department-of-defense,CONT_AWD_0020_9700_W91CRB07D0029_9700
37421502,W52P1J10C0015,GD,77249070.23,,LW30MM M789 HEDP FIRST ARTICLE TEST,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Army,2010-02-19,2015-04-15,0ebec944-fe6a-00a0-5964-978a54540e03-C,,1173,department-of-defense,CONT_AWD_W52P1J10C0015_9700_-NONE-_-NONE-
37421503,W52P1J10C0015,LMT,77249070.23,,LW30MM M789 HEDP FIRST ARTICLE TEST,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Army,2010-02-19,2015-04-15,0ebec944-fe6a-00a0-5964-978a54540e03-C,,1173,department-of-defense,CONT_AWD_W52P1J10C0015_9700_-NONE-_-NONE-
25709123,M6785413F4406,TYTO,31778479.44,,ITSM OPERATIONS AND SUSTAINMENT,DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2013-09-25,2017-09-25,45d4f555-bc25-eef5-e6e1-18cadcc7ac0b-C,,1173,department-of-defense,CONT_AWD_M6785413F4406_9700_GS00Q09BGD0015_4735
14068824,ED06CO0107TO0021,NTT,42877294.49,,"CRITICAL FUNCTION IGF::CT::IGF ORDER ADDITIONAL INFRASTRUCTURE SERVICES FOR THE FEDERAL STUDENT AID'S VIRTUAL DATA CENTER, PROVIDING CENTRALIZED HOSTING AND MANAGEMENT OF ELECTRONIC DATA AND COMPUTER APPLICATIONS, AND RELATED SERVICES TO SUPPORT FEDERAL STUDENT AID MISSION OF SERVICING STUDENT LOANS.",DELIVERY ORDER,,,,,,Department of Education,Department of Education,2014-09-01,2016-04-30,ad6d4497-4e7a-be0e-04c5-aa74aaf2a70b-C,,1068,department-of-education,CONT_AWD_ED06CO0107TO0021_9100_ED06CO0107_9100
38605786,W91WMC14C0001,VTS,230940804.16,,IGF::CT::IGF  PHASE-IN AND FPIF CLIN ITEMS  R0I4030,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Army,2014-08-15,2018-07-25,385c148c-559c-6218-53ff-80836c64dc4c-C,,1173,department-of-defense,CONT_AWD_W91WMC14C0001_9700_-NONE-_-NONE-
210598,0002,NOC,80847145.73,,"ACAT 1D, GH, IDIQ TASK ORDER 2, FLIGHT TEST SERVICES AND GHSC MAINTENANCE",DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2013-05-15,2018-03-31,fe5032b4-c053-b1d1-c4c9-7d6d9e770723-C,,1173,department-of-defense,CONT_AWD_0002_9700_FA862013D3014_9700
13171268,DJJ17860003,IBM,26310208.41,,WEB BASED CLAIMS MANAGEMENT SYSTEM DESIGN,BPA CALL,,,,,,Department of Justice,"Offices, Boards and Divisions",2011-09-01,2017-12-31,6ffc4386-853e-ef89-67e8-22c28ddcf15c-C,,252,department-of-justice,CONT_AWD_DJJ17860003_1501_DJJ09F1786_1501
25882286,N0001913C0026,BA,371691606.38,0.0,PROCUREMENT OF 2 C-40A CLIPPER AIRCRAFT FOR THE U.S. NAVY,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2012-12-20,2020-08-31,15a7d2ee-b7aa-fe37-36ec-ff299338b908-C,,1173,department-of-defense,CONT_AWD_N0001913C0026_9700_-NONE-_-NONE-
1622577,0034,BA,88692862.98,,FUNDING,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2011-10-21,2017-02-12,15a7d2ee-b7aa-fe37-36ec-ff299338b908-C,,1173.0,department-of-defense,CONT_AWD_0034_9700_FA810606D0001_9700
25882210,N0001912C0112,BA,5544117634.23,5749105.42,P-8A FRP LOT I LONG LEAD MATERIAL,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Defense Contract Management Agency,2012-08-31,2031-10-15,22d282c6-4508-7d30-97f1-7401ea73b12a-C,,1173,department-of-defense,CONT_AWD_N0001912C0112_9700_-NONE-_-NONE-
3144654,0222,KBR,31012189.35,,0200 DIRECT CITE-OTHER,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2011-09-15,2014-09-14,c1555398-ca16-7024-230c-c902d4f1a351-C,,1173,department-of-defense,CONT_AWD_0222_9700_HC104705D4005_9700
2726981,0142,NOC,216249938.0,,"PROGRAM MANAGEMENT, AIRCRAFT SUSTAINMENT/REPAIR",DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2012-10-31,2016-09-15,a398e5f8-3381-5983-2fb6-c60a3f701eb4-C,,1173,department-of-defense,CONT_AWD_0142_9700_F0960300D0210_9700
840207,0009,CACI,28997717.18,,"IGF::OT::IGF FLEET ASSISTANCE AND SHIPBOARD TRAINING (FAST) SUPPLY, LOGISTICS AND FINANCIAL SUPPORT SERVICES.",DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2014-01-01,2014-12-31,28eee911-76af-7147-f760-4ec5f90bec2d-C,,1173,department-of-defense,CONT_AWD_0009_9700_N0018910DZ006_9700
27322329,NS01,IBM,137673128.9,,DEPLOYMENT AND SUSTAINMENT OF NAVY ERP,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2010-04-01,2013-03-31,6ffc4386-853e-ef89-67e8-22c28ddcf15c-C,,1173,department-of-defense,CONT_AWD_NS01_9700_N0017805D4364_9700
37453295,W56HZV12C0326,ASEI,27535548.0,,12 MONTHS CONTRACTOR LOGISTICS SUPPORT SERVICES CONTRACT FOR THE SUSTAINMENT AND REPAIR OF AS&E MANUFACTURED NON-INTRUSIVE INSPECTION SYSTEMS LOCATED IN SOUTHWEST ASIA.,DCA,,,,,,Department of Defense,Department of the Army,2012-08-24,2013-08-28,f857dc49-8bdd-480e-25fb-f2be8c9d65c2-C,,1173,department-of-defense,CONT_AWD_W56HZV12C0326_9700_-NONE-_-NONE-
30534599,SPM1C110C0011,BAESY,27973542.0,,"4513600332!HELMET,GROUND TROOP",DEFINITIVE CONTRACT,,,,,,Department of Defense,Defense Logistics Agency,2010-03-09,2010-10-05,585b1232-bff3-7bf0-4fd1-53ea5d864724-C,,1173,department-of-defense,CONT_AWD_SPM1C110C0011_9700_-NONE-_-NONE-
37453147,W56HZV12C0060,GD,337693098.7,,THIS CONTRACT IS TO AWARD 165 INC. 11 HARDWARE KITS IN SUPPORT OF EGYPTIAN M1A1 TANK PROGRAM.,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Army,2011-11-14,2017-07-31,ececdd96-48fa-6543-b593-d37a691dcc02-C,,1173,department-of-defense,CONT_AWD_W56HZV12C0060_9700_-NONE-_-NONE-
26712785,N6134013C5101,BA,52976562.9,-38218.0,NAS JACKSONVILLE P-3C COMS,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2012-10-12,2018-09-30,241d908a-e5e9-f275-b625-6b1f76859002-C,,1173,department-of-defense,CONT_AWD_N6134013C5101_9700_-NONE-_-NONE-
11854386,DA01,GD,27166734.28,,BASE YEAR-CONTINUITY OF OPERATIONS PLANS,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2010-07-27,2016-01-26,aa0ccf6e-1401-c3b6-4777-04eb4433f191-C,,1173,department-of-defense,CONT_AWD_DA01_9700_HC102808D2026_9700
13147582,DJJ1118D5E,GD,40059878.65,,INFORMATION TECHNOLOGY SUPPORT SERVICES,DO,,,,,,Department of Justice,"Offices, Boards and Divisions",2010-02-23,2012-09-30,aa0ccf6e-1401-c3b6-4777-04eb4433f191-C,,252,department-of-justice,CONT_AWD_DJJ1118D5E_1501_DJJ05C1118_1501
1507884,0028,BA,25770738.94,,"ACAT II, C-17 PE/PI 2012 ANNEX C SOFTWARE ENG SUPP&INFRAST",DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2011-12-30,2013-06-30,5fa231ae-15e3-afd3-8c5c-bb9911ba57f8-C,,1173,department-of-defense,CONT_AWD_0028_9700_FA861408D2080_9700
36081163,VA11810000004,LDOS,574499876.43,,DCAT4 TASK ORDER AWARDED,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2012-02-22,2018-08-01,2650b479-b3d6-2b7b-2e7a-be66e4d523a0-C,,561,department-of-veterans-affairs,CONT_AWD_VA11810000004_3600_VA11811D1000_3600
3151124,0224,RTN,68927100.29,,ESTABLISH SUPPORT SERVICE FOR WFF LOT 2/INCORPORATE VARIOUS OAWRS,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2010-05-01,2012-06-10,9a1a05d2-9e68-40ad-a50b-cbe6fff280a6-C,,1173,department-of-defense,CONT_AWD_0224_9700_W900KK07D0001_9700
4866726,1009,J,65040654.05,,ETASS BASIC,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2010-12-29,2013-05-19,435aa33d-8ca5-7631-ec18-85dbb07c6fa1-C,,1173,department-of-defense,CONT_AWD_1009_9700_FA872107D0015_9700
13176620,DJJ24390026,CACL,33670328.17,6052411.4,"IGF::CT::IGF  THIS CONTRACT WILL BE USED TO PROVIDE PROFESSIONAL LITIGATION SUPPORT PRODUCTS AND SERVICES TO THE DEPARTMENT OF JUSTICE AND OTHER FEDERAL AGENCIES ON AN INDEFINITE DELIVERY, INDEFINITE QUANTITY TASK ORDER BASIS. INDIVIDUAL TASK ORDERS ISSUED UNDER THIS CONTRACT MAY SUPPORT ANY IGF::CT::IGF  DEPARTMENT OF JUSTICE ORGANIZATION OR FEDERAL AGENCY ON A LOCAL AND/OR NATIONWIDE BASIS. SERVICES MAY BE REQUIRED ANYWHERE IN OR OUTSIDE OF THE UNITED STATES AND ITS TERRITORIES. THIS CONTRACT WILL ALSO BE USED TO SUPPORT CASE- OR INVESTIGATION-RELATED ADMINISTRATIVE FUNCTIONS",DELIVERY ORDER,['Q'],,,,,Department of Justice,"Offices, Boards and Divisions",2013-09-26,2021-05-31,59447845-5a9e-07d9-7305-2a3306a795cf-C,,252,department-of-justice,CONT_AWD_DJJ24390026_1501_DJJ13C2439_1501
23733437,HR001114C0008,KBR,58150804.6,,IGF::CT::IGF ITS SYSTEMS SUPPORT.,DEFINITIVE CONTRACT,,,,,,Department of Defense,Defense Contract Management Agency,2013-11-01,2015-09-30,c1555398-ca16-7024-230c-c902d4f1a351-C,,1173,department-of-defense,CONT_AWD_HR001114C0008_9700_-NONE-_-NONE-
11086872,BZ11,BA,36565164.1,,FY12 DELIVERY ORDER - GUIDANCE AND NAVIGATIONS SYSTEMS REPAIR,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2011-10-21,2016-12-31,41da8303-3af5-fe35-995a-1befcc8f5cb6-C,,1173,department-of-defense,CONT_AWD_BZ11_9700_F4261099D0006_9700
27872199,SAQMMA12F2333,GD,41719442.04,,"THE PREPONDERANCE OF SERVICES: ESSENTIAL; PROVIDES SUPPORT SERVICES FOR CONSULAR OPERATIONS IN TURKEY, ARMENIA, ALBANIA, AZERBAIJAN, CYPRUS, BOSNIA, CROATIA, MACEDONIA, SERBIA, GREECE, AND THE UNITED ARAB EMIRATES.",DELIVERY ORDER,,,,,,Department of State,Department of State,2012-07-30,2017-06-25,97548240-0e02-74d3-4da0-9a8a260a47f0-C,,315,department-of-state,CONT_AWD_SAQMMA12F2333_1900_SAQMMA10D0017_1900
27862334,SAQMMA11F1248,GIB,38254714.51,,GLOBAL SUPPORT STRATEGY FOR VISA SERVICES RUSSIA AND ITS SOUTHERN NEIGHBORS,DELIVERY ORDER,,,,,,Department of State,Department of State,2011-05-01,2016-05-01,d86df7af-f6c1-a07a-ccc4-ec74331bafc5-C,,315,department-of-state,CONT_AWD_SAQMMA11F1248_1900_SAQMMA10D0018_1900
1757876,0043,LDOS,42954774.64,,LABOR - TECH REFRESH (EUROPE),DELIVERY ORDER,,,,,,Department of Defense,Defense Information Systems Agency,2010-03-31,2014-03-31,a804b7bb-9497-3b7e-e172-9bc63781892e-C,,1173,department-of-defense,CONT_AWD_0043_9700_DCA20002D5001_9700
5092709,1162,LHX,151229538.11,,"ACAT III, BIG SAFARI, HD RETROFITA/C 8-37",DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2011-05-24,2017-04-30,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_1162_9700_FA862006G4002_9700
23326878,HHSM500T0004,GD,79911794.48,,RDS IT/OPS,DELIVERY ORDER,,,,,,Department of Health and Human Services,Centers for Medicare and Medicaid Services,2010-01-14,2015-01-13,455555be-773d-eab1-1e6b-7b94400b757e-C,,806,department-of-health-and-human-services,CONT_AWD_HHSM500T0004_7530_HHSM500200700021I_7530
37393692,W31P4Q14C0034,LMT,4241697570.25,,"LETTER CONTRACT FOR FY14 PAC-3 CRI MISSILES, LAUNCHER MODIFICATION KITS, SEEKER GIMBAL REDESIGN, AND INITIAL SPARES FOR US AND KUWAIT",DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Army,2013-12-31,2023-03-31,779b3e3e-364f-7cbc-28a4-a2b4484b86f4-C,,1173,department-of-defense,CONT_AWD_W31P4Q14C0034_9700_-NONE-_-NONE-
3120638,0214,KBR,32605532.26,,DIRECT CITE   OTHER,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2011-09-08,2015-02-15,c1555398-ca16-7024-230c-c902d4f1a351-C,,1173,department-of-defense,CONT_AWD_0214_9700_HC104705D4005_9700
13228436,DJO2011F11091,ICFI,32657441.84,,OFFICE FOR VICTIMS OF CRIME'S (OVC) TRAINING AND TECHNICAL ASSISTANCE CENTER.,DELIVERY ORDER,,,,,,Department of Justice,Office of Justice Programs,2011-09-30,2016-09-29,f7268051-dfb6-e5cf-ab3d-11235ea4137f-C,,252,department-of-justice,CONT_AWD_DJO2011F11091_1550_GS23F8182H_4730
1574697,0031,BAH,26298871.27,,BASE PERIOD - LABOR - TASK 6.3,DELIVERY ORDER,,,,,,Department of Defense,Defense Information Systems Agency,2011-08-31,2015-02-28,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,1173,department-of-defense,CONT_AWD_0031_9700_HC102808D2015_9700
2576429,0110,BA,105212973.35,,INTEGRATED LOGISTICS SUPPORT AND SUSTAINING ENGINEERING OEM SERVICES IN SUPPORT OF THE F/A-18 AND EA-18G PROGRAMS.,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2014-01-01,2016-03-31,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_0110_9700_N0001911G0001_9700
25888820,N0002414C4319,ACN,36619060.69,269254.82,ELECTRONIC TECHNICAL WORK DOCUMENT (ETWD) SYSTEM SOLUTION TO REPLACE PAPER WORK PACKAGES AT NAVAL SHIPYARDS.,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2014-08-22,2021-09-30,d41a6b8a-9d6a-0d28-7e24-989e31731aad-C,,1173,department-of-defense,CONT_AWD_N0002414C4319_9700_-NONE-_-NONE-
1319571,0021,LDOS,37605316.32,,GLOBAL WMD SITUATIONAL AWARENESS - EQUIP,DELIVERY ORDER,,,,,,Department of Defense,Defense Threat Reduction Agency,2013-09-25,2018-09-24,32109085-1976-8da6-d5cd-7c8077389b75-C,,1173.0,department-of-defense,CONT_AWD_0021_9700_HDTRA108D0016_9700
37878356,W9124M10F0027,JCI,35215482.22,67394.61,PERFORMANCE PERIOD SEVENTEEN - SAVINGS,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Army,2010-04-01,2028-04-30,6eda3ee1-f612-3b12-8ada-a920384dd80b-C,,1173,department-of-defense,CONT_AWD_W9124M10F0027_9700_DEAM3698OR22645_8900
37475641,W58RGZ14C0018,BA,1491571063.47,,ADVANCED PROCUREMENT FUNDING FOR LONG LEAD ITEMS,DEFINITIVE CONTRACT,,,,,,Department of Defense,Defense Contract Management Agency,2014-04-24,2023-07-15,27b04395-cee8-a47d-2a5c-3e2b78dc7b0a-C,,1173,department-of-defense,CONT_AWD_W58RGZ14C0018_9700_-NONE-_-NONE-
22482209,GST0012AJ0003,GD,28665318.09,,OPEN SYSTEMS HOSTING AWARD,DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2011-10-01,2014-09-30,d0cb7189-adbf-1503-5b8b-56f2ab73e23e-C,,614,general-services-administration,CONT_AWD_GST0012AJ0003_4732_GS00Q09BGD0025_4735
2640090,0122,GE,42051708.0,,PROCUREMENT OF 59 EACH 401C ENGINES FOR THE AUSTRILIAN NAVY,DO,,,,,,Department of Defense,Department of the Army,2011-12-28,2014-12-31,66092799-9c72-fde6-e008-9d381191aed2-C,,1173,department-of-defense,CONT_AWD_0122_9700_W58RGZ04D0037_9700
1462578,0026,GD,212532812.8,,TO PROCURE CONFIGURATION ITEMS FOR THE WIN-T FULL RATE PRODUCTION.,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2012-09-28,2016-12-15,fc6c95c4-c4df-e1d8-e534-7c27ff6bbe87-C,,1173,department-of-defense,CONT_AWD_0026_9700_W15P7T10DC007_9700
1534651,0029,BA,65985217.12,,H12 SCS,DO,,,,,,Department of Defense,Department of the Navy,2011-09-27,2014-06-16,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_0029_9700_N6893609D0002_9700
3849680,0442,RTN,39076126.53,,442-COS-NTM-A-002-0 (WKRP 7117),DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2012-08-01,2017-10-31,9a1a05d2-9e68-40ad-a50b-cbe6fff280a6-C,,1173,department-of-defense,CONT_AWD_0442_9700_W900KK07D0001_9700
1094170,0014,BA,222033165.69,,IGF::OT::IGF C-17 MX MOD HEAVY LABOR - SUPPORT OF C-17 ACFT.,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2014-10-09,2016-09-30,2bf5d203-604f-4c6c-7c7b-4ad81a350613-C,,1173,department-of-defense,CONT_AWD_0014_9700_FA852612D0001_9700
