internal_id,Award ID,Recipient Name,Award Amount,Total Outlays,Description,Contract Award Type,def_codes,COVID-19 Obligations,COVID-19 Outlays,Infrastructure Obligations,Infrastructure Outlays,Awarding Agency,Awarding Sub Agency,Start Date,End Date,recipient_id,prime_award_recipient_id,awarding_agency_id,agency_slug,generated_internal_id
79361878,N0001919C0019,BA,156714300.0,,IRST BLOCK II LRIP III SYSTEMS,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Navy,2018-12-28,2023-12-31,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_N0001919C0019_9700_-NONE-_-NONE-
68548584,N0002418C5103,LMT,422107727.61,63574326.71,AEGIS DEVELOPMENT AND TEST SITES OPERATION AND MAINTENANCE,DEFINITIVE CONTRACT,"['N', 'Q']",-4223180.25,1251729.4,,,Department of Defense,Department of the Navy,2018-06-20,2024-04-03,d7df489c-5a15-3e1b-e7fa-0e93eb94a166-C,,1173,department-of-defense,CONT_AWD_N0002418C5103_9700_-NONE-_-NONE-
62224664,19AQMM18S0201,ACN,116562435.7,57541894.14,ACCENTURE TO 59 - IIP ANALYTICS  IGF::CF::IGF,BPA CALL,"['3', 'Q']",,,,,Department of State,Department of State,2018-02-14,2023-09-30,d41a6b8a-9d6a-0d28-7e24-989e31731aad-C,,315,department-of-state,CONT_AWD_19AQMM18S0201_1900_SAQMMA09A0173_1900
83998337,FA813419F0001,BA,197779648.84,13817026.68,SUSTAINMENT SUPPORT FOR THE E-4B FLEET.,DELIVERY ORDER,"['E', 'N', 'Q']",-4513074.89,11624488.08,,,Department of Defense,Department of the Air Force,2018-11-30,2025-09-30,e2d7a16e-029f-ce0e-97dc-8b32fa6dc1d1-C,,1173,department-of-defense,CONT_AWD_FA813419F0001_9700_FA810616D0002_9700
67512849,75P00118F00121,BAH,25873646.9,9624690.52,NEW CONTRACT FOR WEB DEVELOPMENT  CONTENT PERFORMANCE AND OPERATIONS   MAINTENANCE FOR ASPA WEB,DELIVERY ORDER,['Q'],,,,,Department of Health and Human Services,Office of the Assistant Secretary for Administration,2018-07-27,2023-04-14,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,806,department-of-health-and-human-services,CONT_AWD_75P00118F00121_7570_HHSN316201200008W_7529
76659192,N0002418C6413,OII,91140058.45,6588459.35,FIELD CHANGE,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2018-09-28,2025-07-31,75b58e8c-4e90-a9e5-c194-4c7f14679f6e-C,,1173,department-of-defense,CONT_AWD_N0002418C6413_9700_-NONE-_-NONE-
78788065,FA807519F1698,BAH,95258808.6,11835002.59,"THIS REQUIREMENT WILL PROVIDE PLANNING, DEVELOPMENT, INTEGRATION, AND GROUND SYSTEMS TECHNOLOGIES AND LABORATORIES FOR THE UNITED STATES ARMY TANK-AUTOMOTIVE RESEARCH, DEVELOPMENT, AND ENGINEERING CENTER",DELIVERY ORDER,"['N', 'Q']",10629647.91,4357744.09,,,Department of Defense,Department of the Air Force,2018-12-17,2022-12-21,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,1173,department-of-defense,CONT_AWD_FA807519F1698_9700_FA807514D0016_9700
79086818,FA862519F8000,LMT,596130116.87,,FOREIGN MILITARY SALES GERMANY,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2018-12-21,2025-12-31,4051d253-67f0-30bd-2c7f-5eb539533924-C,,1173,department-of-defense,CONT_AWD_FA862519F8000_9700_FA862516D6458_9700
70045688,15F06718F0006757,BAH,67783890.35,75034117.54,"THIS SERVICES CONTRACT PROVIDES SYSTEM  ENGINEERING AND ANALYSIS TO THE CMAS PROGRAMS INCLUDING SENTINEL, GUARDIAN, DELTA AND CRISIS MANAGEMENT.",DELIVERY ORDER,"['Q', 'R']",,,,,Department of Justice,Federal Bureau of Investigation,2018-08-21,2023-08-15,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,252,department-of-justice,CONT_AWD_15F06718F0006757_1549_GS35F0306J_4730
69727819,W9126G18C0044,GLDD,85802938.31,241375.98,"IGF::OT::IGF SWG::CT::SWG WEST FORK SAN JACITO, EMERGENCY DEBRIS REMOVAL, HARRIS COUNTY, TEXAS.  WORK INCLUDES DREDGING OF SEDIMENT DEBRIS.  RESULTING FROM HURRICANE HARVEY",DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Army,2018-07-06,2020-07-15,a8ce365d-613d-3362-4d1d-16a5186a9d24-C,,1173,department-of-defense,CONT_AWD_W9126G18C0044_9700_-NONE-_-NONE-
74007898,70B06C19F00000013,GD,26546519.04,9518300.25,"IGF::CT::IGF - COMMUNICATIONS, TRAINING, READINESS, AND DEPLOYMENT FOR THE AUTOMATED COMMERCIAL ENVIRONMENT FOR THE TRADE TRANSFORMATION OFFICE IN WASHINGTON, DC.",DELIVERY ORDER,"['9', 'Q']",,,,,Department of Homeland Security,U.S. Customs and Border Protection,2018-11-27,2023-11-26,455555be-773d-eab1-1e6b-7b94400b757e-C,,766,department-of-homeland-security,CONT_AWD_70B06C19F00000013_7014_GS00Q14OADU116_4732
78875372,W56HZV19F0116,GD,696102140.57,,"AWARD DELIVERY ORDER W56HZV-19-F-0116 (0005) AGAINST THE ABRAMS REQUIREMENTS CONTRACT (ARC) TO PROCURE 174 ABRAMS VEHICLE UPGRADES TO THE LATEST M1A2 SYSTEM ENHANCEMENT PACKAGE VERSION 3 (SEPV3) CONFIGURATION, ALONG WITH THE SUPPORTING INTEGRATED PRODUCT SUPPORT (IPS), REPAIR OF DEFECTIVE GOVERNMENT MATERIAL (DGM), AND THE REPLACEMENT OF WASHED-OUT ANNISTON ARMY DEPOT (ANAD) RECLAIMED COMPONENTS.  THE DELIVERY ORDER CONSISTS OF THREE CONTRACT TYPES: FIXED PRICE INCENTIVE-FIRM (FPIF), FIRM FIXED PRICE (FFP), AND COST PLUS FIXED FEE (CPFF).  THE TOTAL CEILING COST OF DELIVERY ORDER W56HZV-19-F-0116 (0005) FOR THE VEHICLES, SUPPORTING ITEMS, AND REPAIR IS ESTIMATED AT $740.4M.  THIS DELIVERY ORDER IS IN SUPPORT OF PRODUCT MANAGER MAIN BATTLE TANK SYSTEMS (PD MBTS) AND WILL BE FUNDED WITH FISCAL YEAR (FY) 18-19 PAA AND EDI FUNDS.",DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Army,2018-12-14,2022-04-22,99938bc0-e262-06ff-9f94-386fd3da88dc-C,,1173,department-of-defense,CONT_AWD_W56HZV19F0116_9700_W56HZV18D0012_9700
66912491,W58RGZ18C0008,BA,58426729.0,,AH-64E APACHE AIRCRAFT FLEET POST PRODUCTION SUPPORT SERVICES IN SUPPORT OF FOREIGN MILITARY SALES CUSTOMER TAIWAN.,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Army,2018-03-30,2025-12-15,34db6aa4-6de2-9e0f-6ccb-8ba1fc9e4ba9-C,,1173,department-of-defense,CONT_AWD_W58RGZ18C0008_9700_-NONE-_-NONE-
80838943,HQ014719F0002,LMT,44641639.94,4135850.01,OSF DEVELOPMENT,DELIVERY ORDER,"['N', 'Q']",-3756946.79,3948625.36,,,Department of Defense,Missile Defense Agency,2018-11-20,2021-10-15,0d5744ec-afe5-eea8-0593-f35c6a784084-C,,1173,department-of-defense,CONT_AWD_HQ014719F0002_9700_HQ014719D0002_9700
73088871,FA800318C0003,CACI,43638691.78,4384412.68,EXPEDITIONARY/CONTINGENCY MEDICAL MATERIEL (ECMM) SUPPORT SERVICES - CSDC CONUS,DEFINITIVE CONTRACT,"['N', 'Q']",-29618.25,0.0,,,Department of Defense,Department of the Air Force,2018-07-31,2021-04-30,3da8307d-6dcb-c1a9-13be-fd84086d7b4c-C,,1173,department-of-defense,CONT_AWD_FA800318C0003_9700_-NONE-_-NONE-
66877487,N0038318F0N91,GE,37024999.99,,F414 FS PBL,DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2018-03-27,2018-06-30,66092799-9c72-fde6-e008-9d381191aed2-C,,1173,department-of-defense,CONT_AWD_N0038318F0N91_9700_N0038318DN901_9700
66806389,HT940218F0005,CI,647403846.62,,TRICARE PHARMACY SERVICES,DELIVERY ORDER,,,,,,Department of Defense,Defense Health Agency,2018-03-22,2019-04-30,c3c80cb0-4a72-deb4-fbe8-e5da5bd0762a-C,,1173,department-of-defense,CONT_AWD_HT940218F0005_9700_HT940214D0002_9700
23517209,HHSN27600007,GD,91539246.63,33301183.48,IGF::OT::IGF PROFESSIONAL INFORMATION TECHNOLOGY SERVICES TO SUPPORT NETWORK SERVICES,DELIVERY ORDER,['Q'],,,,,Department of Health and Human Services,National Institutes of Health,2018-01-12,2023-12-06,455555be-773d-eab1-1e6b-7b94400b757e-C,,806,department-of-health-and-human-services,CONT_AWD_HHSN27600007_7529_HHSN316201200050W_7529
83952789,FA872618F0086,LMT,52738918.0,4474198.96,IGF::OT::IGF ADVANCED TACTICAL DATA LINK (ATDL) INTERIM FULL MOTION VIDEO (IFMV),DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2018-09-28,2022-09-19,6cf5fb1b-4988-d087-5dc1-70939d8fc6c4-C,,1173,department-of-defense,CONT_AWD_FA872618F0086_9700_FA872618D0016_9700
76643511,N0002418C2307,HII,6397764673.85,0.0,FY18-FY22 DDG 51 CLASS SHIP CONSTRUCTION,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2018-09-27,2029-02-24,1eb5d9d6-aabf-3228-e6ab-79cf9729c9d7-C,,1173,department-of-defense,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-
73595393,FA862018F4813,LHX,44718194.06,,IGF::OT::IGF ACAT III BIG SAFARI,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2018-08-13,2020-11-30,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862018F4813_9700_FA862016G3027_9700
69711863,FA807518F1549,BAH,32621584.0,70024.24,"CT 17-1549  ORGANIZATIONAL DESIGN AND MODEL DEVELOPMENT FOR THE COMPONENT ACQUISITION EXECUTIVE (J-4), DEFENSE HEALTH AGENCY",DELIVERY ORDER,"['N', 'Q']",3480675.0,0.0,,,Department of Defense,Defense Contract Management Agency,2018-07-02,2021-09-29,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,1173,department-of-defense,CONT_AWD_FA807518F1549_9700_FA807516D0003_9700
69589959,FA807518F1650,HII,42852864.39,524991.47,"RESEARCH DEVELOPMENT TEST AND EVALUATION OF UNMANNED AIRCRAFT SYSTEMS FOR INTELLIGENCE, SURVEILLANCE, RECONNAISSANCE, TARGETING AND PRECISION STRIKE CAPABILITIES FOR NAVAL AIR SYSTEMS COMMAND PERSISTENT MARITIME UAS PROGRAM OFFICE 262, INTERNATIONAL PROGRAMS",DELIVERY ORDER,"['N', 'Q']",299362.64,0.0,,,Department of Defense,Department of the Air Force,2018-07-02,2023-11-30,af71a671-8628-cf92-9d09-39fda820ddac-C,,1173,department-of-defense,CONT_AWD_FA807518F1650_9700_FA807514D0014_9700
66196496,36C10B18N0003,ORCL,1058478980.02,,"IGF::OT::IGF TASK ORDER 36C10B18N0003 UNDER IDIQ CONTRACT 36C10B18D5000 FOR OPERATIONAL MANAGEMENT SERVICES, TO INCLUDE HOSTING, FOR THE EHRM APPLICATIONS, APPLICATION SERVICES, AND ALL SUPPORTING EHRM DATA.",DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2018-05-17,2025-05-16,9232b26d-789d-bdd2-5a6d-28714f1dfa2c-C,,561,department-of-veterans-affairs,CONT_AWD_36C10B18N0003_3600_36C10B18D5000_3600
68271006,H9240418C0002,LDOS,41448388.5,,RPA ROC&GCS O&M,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,U.S. Special Operations Command,2018-06-15,2021-12-14,5ddb264f-234b-872c-2571-4731fde123c6-C,,1173,department-of-defense,CONT_AWD_H9240418C0002_9700_-NONE-_-NONE-
65806089,FA820418F0052,NOC,29264020.58,0.0,"GROUND SUBSYSTEM SUPPORT CONTRACT, ICBM GROUND DIVISION GENERAL SUSTAINMENT ENGINEERING SERVICES, AWARD OF ORDERING PERIOD 4",DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2018-02-01,2019-01-31,20e2511b-72bb-ef09-f739-ac4bc059bafb-C,,1173,department-of-defense,CONT_AWD_FA820418F0052_9700_FA821415D0001_9700
67710898,M6740018F0065,BAH,65362602.95,15454362.31,III MEF/MCIPAC ANALYSIS SUPPORT,DELIVERY ORDER,"['E', 'N', 'Q']",12753725.98,798716.8,,,Department of Defense,Department of the Navy,2018-05-11,2023-07-06,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,1173,department-of-defense,CONT_AWD_M6740018F0065_9700_GS00Q14OADU108_4732
71956912,36C24718K2007,MCK,89633436.9,,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2018 APR-SEP,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2018-04-01,2018-09-30,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_36C24718K2007_3600_VA797P12D0001_3600
77371493,FA852919F0002,NOC,26579976.0,,IGF::OT::IGF SUPPORT OF JSTARS E-8C PROGRAM,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2018-11-01,2019-10-31,a398e5f8-3381-5983-2fb6-c60a3f701eb4-C,,1173,department-of-defense,CONT_AWD_FA852919F0002_9700_F0960300D0210_9700
73379844,2032H519F00032,IBM,62769738.6,54809360.52,"EA3 (AUTHENTICATION, AUTHORIZATION, ACCESS) ARCHITECT AND DEVELOPMENT SUPPORT",DELIVERY ORDER,"['O', 'Q', 'V']",8930158.89,8930158.89,,,Department of the Treasury,Internal Revenue Service,2018-11-07,2023-03-06,6ffc4386-853e-ef89-67e8-22c28ddcf15c-C,,456,department-of-the-treasury,CONT_AWD_2032H519F00032_2050_GS00Q09BGD0034_4735
76632149,N0001918F1652,BA,32841738.96,0.0,HII+ TACTICAL MISSILE PRODUCTION BASE QTY OF 53,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2018-09-26,2024-05-31,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_N0001918F1652_9700_N0001916G0001_9700
76482017,FA852718F0048,RTX,147103535.67,,DISTRIBUTED COMMON GROUND SYSTEM (DGCS) MISSION SUPPORT AND MAINTENANCE PERSONNEL (DMSMP),DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2018-10-01,2020-01-31,4a228748-a256-002e-de46-4dd145e98dfe-C,,1173,department-of-defense,CONT_AWD_FA852718F0048_9700_FA852716D0050_9700
66916773,FA822018F0009,BA,32244785.92,,"T-38C AVIONICS COMPONENT INTEGRATION, TASK ORDER FOR CONTRACTOR LOGISTICS SUPPORT.",DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2018-04-01,2021-10-30,241d908a-e5e9-f275-b625-6b1f76859002-C,,1173,department-of-defense,CONT_AWD_FA822018F0009_9700_FA821116D0001_9700
73123818,19AQMM18S1089,ACN,169182670.9,69633031.5,THIS ACTION IS FOR TASK ORDER 51 ON THE ACCENTURE CONTRACT SAQMMA09A0173 REPLACING - SAQMMA15L2220,BPA CALL,['Q'],,,,,Department of State,Department of State,2018-09-25,2023-09-30,d41a6b8a-9d6a-0d28-7e24-989e31731aad-C,,315,department-of-state,CONT_AWD_19AQMM18S1089_1900_SAQMMA09A0173_1900
66482503,N0001918F2514,BA,36246594.0,,NRE DEPOT STANDUP IGF::OT::IGF,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2018-03-01,2020-04-01,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_N0001918F2514_9700_N0001918D0001_9700
67428819,72MC1018M00020,IBM,56184918.91,224740.1,IGF::CL::IGF NEW REQUISITION TO ALLOW FOR THE SOLICITATION OF THE IBM BRIDGE CONTRACT,DELIVERY ORDER,['Q'],,,,,Agency for International Development,Agency for International Development,2018-07-24,2019-08-31,6ffc4386-853e-ef89-67e8-22c28ddcf15c-C,,801,agency-for-international-development,CONT_AWD_72MC1018M00020_7200_GS35F110DA_4732
66416896,47QFSA18F0052,BAH,28060167.17,,IGF::OT::IGF--IT SUPPORT FOR AFNORTH MISSION DEPLOYED SYSTEMS AND SPECIAL PROGRAMS,DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2018-06-01,2021-11-30,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,614,general-services-administration,CONT_AWD_47QFSA18F0052_4732_GS00Q09BGD0019_4735
68808346,693KA918F00157,SAIC,29767821.33,6831708.82,TASK ORDER FOR SURVEILLANCE AND BROADCAST SERVICES (SBS) SUPPORT,DELIVERY ORDER,['Q'],,,,,Department of Transportation,Federal Aviation Administration,2018-08-01,2020-01-31,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,731,department-of-transportation,CONT_AWD_693KA918F00157_6920_693KA918D00010_6920
76643537,N6134018C0051,COL,44875499.02,0.0,D-DRT PROTOTYPE CONCEPT REFINEMENT,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2018-09-27,2023-03-17,5640e0db-9b53-07ec-4364-a40a9e7a9acc-C,,1173.0,department-of-defense,CONT_AWD_N6134018C0051_9700_-NONE-_-NONE-
67852065,36C10B18F2810,DTV,84161106.53,1343020.2,"THIS IS AN ACQUISITION FOR CELLULAR AND WIRELESS SERVICES AND DEVICES FOR THE DEPARTMENT OF VETERANS AFFAIRS (VA) THROUGHOUT THE FIFTY (50) UNITED STATES, DISTRICT OF COLUMBIA, PUERTO RICO, AND US VIRGIN ISLANDS, TO INCLUDE THE VA FACILITIES LISTED IN ATTACHMENT A, AS WELL AS OUTSIDE THE UNITED SATES ON A TEMPORARY BASIS.  WIRELESS SERVICES INCLUDE, BUT ARE NOT LIMITED TO, VOICE, TEXT AND DATA SERVICES FOR VOICE PHONE DEVICES, SMARTPHONE DEVICES, AND MOBILE BROADBAND DEVICES.  THE CONTRACTOR SHALL PROVIDE ALL LABOR, MANAGEMENT, TOOLS, MATERIAL, AND EQUIPMENT TO PERFORM ALL REQUIREMENTS DESCRIBED HEREIN.  THE SCOPE OF THIS WORK SHALL INCLUDE THE INCORPORATION OF EMERGING TECHNOLOGIES OVER THE LIFE OF THE TASK ORDER.  CURRENTLY, THE VA ENTERPRISE CONSISTS OF APPROXIMATELY 84,000 ACTIVATED MOBILE DEVICES.",DELIVERY ORDER,"['N', 'Q', 'V']",-10432175.35,1323345.28,,,Department of Veterans Affairs,Department of Veterans Affairs,2018-08-20,2023-06-30,0b29563c-bcdb-9f5e-b2eb-88e814082bc3-C,,561,department-of-veterans-affairs,CONT_AWD_36C10B18F2810_3600_N0024418D0001_9700
67852065,36C10B18F2810,T,84161106.53,1343020.2,"THIS IS AN ACQUISITION FOR CELLULAR AND WIRELESS SERVICES AND DEVICES FOR THE DEPARTMENT OF VETERANS AFFAIRS (VA) THROUGHOUT THE FIFTY (50) UNITED STATES, DISTRICT OF COLUMBIA, PUERTO RICO, AND US VIRGIN ISLANDS, TO INCLUDE THE VA FACILITIES LISTED IN ATTACHMENT A, AS WELL AS OUTSIDE THE UNITED SATES ON A TEMPORARY BASIS.  WIRELESS SERVICES INCLUDE, BUT ARE NOT LIMITED TO, VOICE, TEXT AND DATA SERVICES FOR VOICE PHONE DEVICES, SMARTPHONE DEVICES, AND MOBILE BROADBAND DEVICES.  THE CONTRACTOR SHALL PROVIDE ALL LABOR, MANAGEMENT, TOOLS, MATERIAL, AND EQUIPMENT TO PERFORM ALL REQUIREMENTS DESCRIBED HEREIN.  THE SCOPE OF THIS WORK SHALL INCLUDE THE INCORPORATION OF EMERGING TECHNOLOGIES OVER THE LIFE OF THE TASK ORDER.  CURRENTLY, THE VA ENTERPRISE CONSISTS OF APPROXIMATELY 84,000 ACTIVATED MOBILE DEVICES.",DELIVERY ORDER,"['N', 'Q', 'V']",-10432175.35,1323345.28,,,Department of Veterans Affairs,Department of Veterans Affairs,2018-08-20,2023-06-30,0b29563c-bcdb-9f5e-b2eb-88e814082bc3-C,,561,department-of-veterans-affairs,CONT_AWD_36C10B18F2810_3600_N0024418D0001_9700
68126980,FA873018C0011,LDOS,64502090.99,3419527.31,WIDE AREA SURVEILLANCE- S2 PRODUCTION,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Air Force,2018-05-03,2025-09-30,876f1621-8b69-d47c-7fa6-933c63b9da44-C,,1173,department-of-defense,CONT_AWD_FA873018C0011_9700_-NONE-_-NONE-
66825214,HQ072718F1612,RTX,33232287.95,2211.82,"ENGINEERING SERVICES, CET 18-803, CV-22 SILENT KNIGHT RADAR INTEGRATION. THE PURPOSE OF THIS TASK IS TO PERFORM ENGINEERING ANALYSIS, DESIGN, DEVELOPMENT,  AND INTEGRATION OF  THE AN/APQ-187 SILENT KNIGHT RADAR (SKR) ONTO THE CV-22 TO RESOLVE OBSOLESCENCE ISSUES OF THE CURRENT CV-22 MMR, AN/APQ-186.",DELIVERY ORDER,"['N', 'Q']",-1350.19,1350.19,,,Department of Defense,Defense Microelectronics Activity,2018-03-23,2022-01-31,ac0b9590-0ad8-0854-a7ed-8474dc0b203b-C,,1173,department-of-defense,CONT_AWD_HQ072718F1612_9700_HQ072716D0006_9700
68475801,W56HZV18C0131,LDOS,431645766.21,152142.33,"THE PURPOSE OF THIS NEW UNDEFINITIZED CONTRACT IS TO PROCURE 146 EACH ABRAMS ACTIVE PROTECTION SYSTEMS, 826 EACH ABRAMS COUNTERMEASURES, AND 27 KITS OF THE ABRAMS CALIBRATION/MAINTENANCE KITS FOR THE DEPARTMENT OF THE ARMY AND THE UNITED STATES MARINE CORPS.",DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Army,2018-06-15,2022-04-30,69e0bc60-3c33-981b-b6f2-080ec54f14f0-C,,1173,department-of-defense,CONT_AWD_W56HZV18C0131_9700_-NONE-_-NONE-
71957400,H9821018F0187,IPG,28822921.08,,IGF::OT::IGF MARKETING COMMUNICATIONS SERVICES,DELIVERY ORDER,,,,,,Department of Defense,Defense Human Resources Activity,2018-08-01,2019-08-02,5b94b79d-2052-a17c-4f19-8b44caaa6127-C,,1173,department-of-defense,CONT_AWD_H9821018F0187_9700_H9821013D0001_9700
76990306,N0002419C4101,NOC,111987981.12,19853581.55,DDG-51 CLASS INTEGRATED BRIDGE&NAVIGATION SYSTEMS,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2018-10-24,2026-02-01,43da16e7-8e57-291c-6288-76696bef8671-C,,1173,department-of-defense,CONT_AWD_N0002419C4101_9700_-NONE-_-NONE-
70062859,36C25618K0094,MCK,68885967.62,,"EXPRESS REPORT: PHARMACY PRIME VENDOR NCO 16 FY 18 JUL 1, 2018 TO SEP 30, 2018 CONTRACT VA797P-12-D-0001",DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2018-07-01,2018-09-30,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_36C25618K0094_3600_VA797P12D0001_3600
