internal_id,Award ID,Recipient Name,Award Amount,Total Outlays,Description,Contract Award Type,def_codes,COVID-19 Obligations,COVID-19 Outlays,Infrastructure Obligations,Infrastructure Outlays,Awarding Agency,Awarding Sub Agency,Start Date,End Date,recipient_id,prime_award_recipient_id,awarding_agency_id,agency_slug,generated_internal_id
37426271,W52P1J17F4010,SAIC,73435039.03,,ENTERPRISE TECHNOLOGY SUPPORT ORDER IN SUPPORT OF U.S. ARMY HUMAN RESOURCES COMMAND  IGF::OT::IGF,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2017-02-02,2018-03-07,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,1173,department-of-defense,CONT_AWD_W52P1J17F4010_9700_GS00Q09BGD0048_4735
63884562,FA865118F1005,NOC,31109959.0,827194.1,IGF::OT::IGF GRAY WOLF SCIENCE&TECHNOLOGY DEMONSTRATION PROGRAM,DELIVERY ORDER,"['N', 'Q']",283616.75,36273.2,,,Department of Defense,Department of the Air Force,2017-12-18,2023-10-11,c1d87c0c-1b5f-f2c8-c447-e001bb4cc08c-C,,1173,department-of-defense,CONT_AWD_FA865118F1005_9700_FA865118D0001_9700
14958212,FA810717F0010,BA,32024232.88,,IGF::OT::IGF         B-52 ENGINEERING SUSTAINMENT PROGRAM,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2017-05-31,2019-02-28,15a7d2ee-b7aa-fe37-36ec-ff299338b908-C,,1173,department-of-defense,CONT_AWD_FA810717F0010_9700_FA810709D0001_9700
36086326,VA11817F10070007,BAH,724839422.94,,IGF::OT::IGF  TRANSFORMATION TWENTY-ONE TOTAL TECHNOLOGY NEXT GENERATION (T4NG) TASK ORDER FOR ELECTRONIC HEALTH RECORD MODERNIZATION PROGRAM MANAGEMENT OFFICE SUPPORT.,DELIVERY ORDER,['Q'],,,,,Department of Veterans Affairs,Department of Veterans Affairs,2017-09-28,2023-01-15,30b32b62-ffbf-d7e6-5b9d-95a295b95a6d-C,,561,department-of-veterans-affairs,CONT_AWD_VA11817F10070007_3600_VA11816D1007_3600
62456872,ZB55,LMT,27940860.0,,ROTARY WING BLADE NSN 1615-01-546-1148 FOR THE UH-60 BLACKHAWK,DELIVERY ORDER,,,,,,Department of Defense,Defense Logistics Agency,2017-11-30,2021-02-17,d64537c9-5482-dd40-cdd4-5cf07b66329d-C,,1173,department-of-defense,CONT_AWD_ZB55_9700_SPE4AX15D9423_9700
24290269,HSTS0217CPEC011,DNB,39777487.96,30550.75,IGF::OT::IGF  BUSINESS ENTITY VERIFICATION SERVICE (BEVS) TO SUPPORT ITS TSA/DHS AIR CARGO SECURITY MISSION WITHOUT INTERRUPTION.,DEFINITIVE CONTRACT,['Q'],,,,,Department of Homeland Security,Transportation Security Administration,2017-09-20,2022-09-20,eee1777d-e5cc-e5ea-e738-ff1a503eff5c-C,,766,department-of-homeland-security,CONT_AWD_HSTS0217CPEC011_7013_-NONE-_-NONE-
61799547,N0001918C1004,LMT,438010263.87,17013763.21,IGF::OT::IGF DCA AND SDB II PHASE II,DEFINITIVE CONTRACT,"['N', 'Q']",-7455029.64,7246695.96,,,Department of Defense,Department of the Navy,2017-11-09,2024-12-16,6cf5fb1b-4988-d087-5dc1-70939d8fc6c4-C,,1173,department-of-defense,CONT_AWD_N0001918C1004_9700_-NONE-_-NONE-
23457804,HHSN27100001,SAIC,39483837.56,1801385.38,IGF::OT::IGF  NIMH SOFTWARE DEVELOPMENT AND INFORMATION TECHNOLOGY SERVICES,DELIVERY ORDER,['Q'],,,,,Department of Health and Human Services,National Institutes of Health,2017-06-30,2021-12-31,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,806,department-of-health-and-human-services,CONT_AWD_HHSN27100001_7529_HHSN316201200012W_7529
6811298,36C25018K0301,MCK,82727955.13,,"EXPRESS REPORT: PHARMACY PRIME VENDOR NCO 10 FY17 JUN 1, 2017 TO SEP 30, 2017 CONTRACT  VA797P-12-D-0001",DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2017-06-01,2017-09-30,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_36C25018K0301_3600_VA797P12D0001_3600
62453776,HC102818F0143,UIS,28064556.57,,PRODUCTION SOFTWARE,DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Information Systems Agency,2017-11-30,2018-11-30,193b2bb5-5cbd-bd3d-77b7-980565a03264-C,,1173,department-of-defense,CONT_AWD_HC102818F0143_9700_HC102815D0003_9700
15069480,FA867217F6001,RTX,82506962.0,3356488.87,SMALL DIAMETER BOMB INCREMENT II (SDB II) - CRYPTO MOD,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2017-09-27,2024-11-29,01c4a3a3-b4c5-ce4e-822b-d17f09985001-C,,1173,department-of-defense,CONT_AWD_FA867217F6001_9700_FA867217D0004_9700
14942230,FA807517F1431,HII,42359985.08,1314225.54,"IGF::OT::IGF SUPPORT TO NSWC CRANE FOR SUSTAINMENT AND DEVELOPMENT OF MANNED RECONNAISSANCE AIRCRAFT FOR INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) PLATFORMS IN SUPPORT OF NAVAL AIR SYSTEMS COMMAND (NAVAIR) MARITIME PATROL AND RECONNAISSANCE AIRCRAFT (MPRA) AIRBORNE MULTI INTELLIGENCE SPECIAL MISSIONS (AMISM) PROGRAM OFFICE (PMA 290)",DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2017-05-03,2020-10-19,09209b6d-af2a-79f6-ec11-b314812e454b-C,,1173,department-of-defense,CONT_AWD_FA807517F1431_9700_FA807514D0014_9700
13592839,DOCT0007,IBM,32314814.38,,IGF::OT::IGF OPERATION AND MAINTENANCE SERVICES OF WCOSS,DELIVERY ORDER,,,,,,Department of Commerce,National Oceanic and Atmospheric Administration,2017-02-14,2020-02-14,6ffc4386-853e-ef89-67e8-22c28ddcf15c-C,,183,department-of-commerce,CONT_AWD_DOCT0007_1330_DOCDG133012CQ0004_1330
26049218,N0016417F3008,SAIC,28865628.91,846445.4,"IGF::OT::IGF THE NAVAL SURFACE WARFARE CENTER, CRANE DIVISION CONTRACTING DEPARTMENT, CRANE, IN IS SEEKING POTENTIAL SOURCES THAT CAN SUPPORT NON-PERSONAL MANAGEMENT, ENGINEERING, TEST AND EVALUATION, LOGISTICS, AND IN-SERVICE SUPPORT SERVICES OF VARIOUS SPECIALIZED MUNITIONS ITEMS IN SUPPORT OF THE SPECIALIZED MUNITIONS DIVISION, CODE JXR.",DELIVERY ORDER,"['N', 'Q']",-112979.3,82315.72,,,Department of Defense,Department of the Navy,2017-07-27,2022-07-27,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,1173,department-of-defense,CONT_AWD_N0016417F3008_9700_N0017804D4119_9700
24243975,HSHQDC17F00001,LDOS,32729677.02,635.51,"IGF::CT::IGF  THE CONTRACT LINE ITEMS FOR CONTRACT ACCESS FEE (CAF), OTHER DIRECT COSTS (ODCS)AND TRAVEL ARE REIMBURSABLE AT COST. FEE SHALL NOT BE PAID ON ODCS OR TRAVEL.  THE PERIOD OF PERFORMANCE IS FROM JANUARY 28, 2017 THROUGH JANUARY 27, 2022 FOR THE BASE PERIOD OF ONE (1) YEAR AND FOUR (4) OPTION PERIODS OF ONE (1) YEAR EACH.",DELIVERY ORDER,['Q'],,,,,Department of Homeland Security,Office of Procurement Operations,2017-04-28,2021-10-14,e77c753b-6638-3d5b-442e-c1225ca669d6-C,,766,department-of-homeland-security,CONT_AWD_HSHQDC17F00001_7001_GS00Q14OADU122_4732
15058549,FA862817F0001,BA,32010577.0,348689.83,"ACAT II, LINK-16",DELIVERY ORDER,"['N', 'Q']",-344332.44,0.0,,,Department of Defense,Department of the Air Force,2017-09-08,2023-06-30,15a7d2ee-b7aa-fe37-36ec-ff299338b908-C,,1173,department-of-defense,CONT_AWD_FA862817F0001_9700_FA862810D1000_9700
66928757,36C25218K4469,MCK,48995191.94,,"EXPRESS REPORT: PHARMACY PRIME VENDOR NCO 12 FY18 OCT 1, 2017 TO MAR 31, 2018 CONTRACT VA797P-12-D-0001",DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2017-10-01,2018-03-31,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_36C25218K4469_3600_VA797P12D0001_3600
15073665,FA873018F0001,NOC,47759305.85,2211436.46,FRAMEWORK 1.6 MISSION PLANNING SOFTWARE DEVELOPMENT AND MAINTENANCE,DELIVERY ORDER,"['E', 'N', 'Q']",-1303407.75,1147435.48,,,Department of Defense,Department of the Air Force,2017-10-11,2021-04-14,14c5f8f6-fcd8-d171-e642-d5c8d5bb2f67-C,,1173,department-of-defense,CONT_AWD_FA873018F0001_9700_FA872010D0001_9700
25890608,N0002418C6262,GD,73226822.0,5263046.34,ORDERS,DEFINITIVE CONTRACT,"['C', 'N', 'Q']",39960.37,0.0,,,Department of Defense,Department of the Navy,2017-11-02,2024-12-31,09f25d0c-0e54-1095-0191-a9797ddbaf68-C,,1173,department-of-defense,CONT_AWD_N0002418C6262_9700_-NONE-_-NONE-
36086277,VA11817F0002,LDOS,35844994.31,,"IGF::OT::IGF - THIS IS AN ID/IQ CONTRACT FOR THE MEDICAL APPOINTMENT SCHEDULING SOLUTION PROGRAM, KNOWN AS MASS, VA118-15-D-0129.  PILOT SITE TASK ORDER",DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2017-06-15,2021-03-08,2650b479-b3d6-2b7b-2e7a-be66e4d523a0-C,,561,department-of-veterans-affairs,CONT_AWD_VA11817F0002_3600_VA11815D0129_3600
13621617,DOCYA132317NC0139,CDW,561166063.35,1849.59,IGF::OT::IGF,DELIVERY ORDER,['Q'],,,,,Department of Commerce,U.S. Census Bureau,2017-06-28,2022-10-31,5f4e5d33-10ef-b0cc-1f33-8835b33808f1-C,,183,department-of-commerce,CONT_AWD_DOCYA132317NC0139_1323_HHSN316201500011W_7529
24248983,HSHQEM17J00008,MSI,25895259.04,,IGF::OT::IGF TACTICAL COMMUNICATIONS MODERNIZATION PROJECT,DELIVERY ORDER,['Q'],,,,,Department of Homeland Security,Office of Procurement Operations,2017-09-22,2021-09-25,0ec2982e-1af5-7c07-1267-43ca6833f333-C,,766,department-of-homeland-security,CONT_AWD_HSHQEM17J00008_7001_HSSS0112D0002_7009
22942925,HC102117FA008,VZ,53384083.33,,IGF::OT::IGF GNVZ000001EBM,DELIVERY ORDER,,,,,,Department of Defense,Defense Information Systems Agency,2017-05-22,2021-02-28,0341544e-23d8-fe98-3d76-1cdbc8b37e2f-C,,1173,department-of-defense,CONT_AWD_HC102117FA008_9700_HC101316D0008_9700
36094329,VA24017E0378,MCK,47477712.69,,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2017 JUN-AUG,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2017-06-01,2017-08-31,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_VA24017E0378_3600_VA797P12D0001_3600
13101786,DJF171200P0008367,MSI,26588306.22,6398694.0,CORE UPGRADE IGF::OT::IGF,PURCHASE ORDER,['Q'],,,,,Department of Justice,Federal Bureau of Investigation,2017-09-30,2022-09-28,0ec2982e-1af5-7c07-1267-43ca6833f333-C,,252,department-of-justice,CONT_AWD_DJF171200P0008367_1549_-NONE-_-NONE-
5941793,2032H518F00096,ACN,63709921.68,35911635.43,APPLICATIONS DEVELOPMENT (AD) INTEGRATED CUSTOMER ACCOUNT DATA ENGINE 2 (CADE 2)  DEVELOPMENT TASK ORDER,DELIVERY ORDER,"['O', 'Q']",575580.55,575580.55,,,Department of the Treasury,Internal Revenue Service,2017-12-22,2020-12-21,1e48f7b0-13db-6b61-9e05-92c1296a945d-C,,456,department-of-the-treasury,CONT_AWD_2032H518F00096_2050_TIRNO11D00007_2050
61771850,HT001518F0010,GD,27575244.69,,SOFTWARE MAINTENANCE SERVICE,DELIVERY ORDER,,,,,,Department of Defense,Defense Health Agency,2017-11-06,2019-03-31,455555be-773d-eab1-1e6b-7b94400b757e-C,,1173,department-of-defense,CONT_AWD_HT001518F0010_9700_GS35F080CA_4732
22954904,HC102817F0643,GD,115272092.68,,IGF::CT::IGF,DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Information Systems Agency,2017-08-15,2024-11-08,455555be-773d-eab1-1e6b-7b94400b757e-C,,1173,department-of-defense,CONT_AWD_HC102817F0643_9700_HC102815D0007_9700
22839730,H9222217F0069,JWN,979165010.0,3283527.92,IGF::CT::IGF ENTERPRISE CORE SERVICES (ENDURING),DELIVERY ORDER,"['N', 'Q']",-825087.42,45349.72,,,Department of Defense,U.S. Special Operations Command,2017-02-24,2023-09-30,435aa33d-8ca5-7631-ec18-85dbb07c6fa1-C,,1173,department-of-defense,CONT_AWD_H9222217F0069_9700_GS00Q09BGD0059_4735
15005704,FA823217F0004,LMT,30653597.92,,IGF::OT::IGF  F-16 ON-SITE TASK REQUEST FOR ENGINEERING AND CUSTOMER SUPPORT SERVICES,DELIVERY ORDER,,,,,,Department of Defense,Defense Contract Management Agency,2017-03-01,2018-02-28,6cf5fb1b-4988-d087-5dc1-70939d8fc6c4-C,,1173,department-of-defense,CONT_AWD_FA823217F0004_9700_F4262001D0058_9700
14974592,FA811917F0092,RTX,54876305.8,,IGF::OT::IGF B-2 RADAR COMPONENT REPAIR,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2017-07-25,2024-07-24,b6b091bb-570b-bf26-3e7a-b4a1a7c2d61a-C,,1173,department-of-defense,CONT_AWD_FA811917F0092_9700_FA811917D0015_9700
23675212,HQ003417F0532,SAIC,40602419.51,2804047.95,IGF::OT::IGF THE IS A NEW TASK ORDER.,DELIVERY ORDER,"['N', 'Q']",-1428761.8,2304047.95,,,Department of Defense,Washington Headquarters Services,2017-09-21,2022-12-21,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,1173,department-of-defense,CONT_AWD_HQ003417F0532_9700_HQ003417D0003_9700
27915192,SAQMMA17F1220,TTEK,59707663.1,12229182.03,OVERSEAS CONTRACT,DELIVERY ORDER,['Q'],,,,,Department of State,Department of State,2017-08-28,2023-01-27,9c8bd8f3-f7da-600d-94c4-04e09c223b38-C,,315,department-of-state,CONT_AWD_SAQMMA17F1220_1900_GS00Q14OADU138_4732
15539197,GS00Q17AJC0022,BAH,25983166.98,,IGF::OT::IGF,DEFINITIVE CONTRACT,,,,,,General Services Administration,Federal Acquisition Service,2017-09-22,2019-05-31,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,614,general-services-administration,CONT_AWD_GS00Q17AJC0022_4732_-NONE-_-NONE-
6814160,36C25218K0434,MCK,36293736.07,,"EXPRESS REPORT: PHARMACY PRIME VENDOR NCO 12 FY17 JUL 1, 2017 TO SEP 30, 2017 CONTRACT VA797P-12-D-0001",DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2017-07-01,2017-09-30,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_36C25218K0434_3600_VA797P12D0001_3600
36094306,VA24017E0197,MCK,46997297.31,,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2017 JAN-MAR,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2017-01-01,2017-03-31,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_VA24017E0197_3600_VA797P12D0001_3600
26997298,N6833517C0253,LMT,270458015.53,25787306.39,ECASS CORE STATIONS (NAVY),DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2017-02-01,2024-09-19,ea75ddee-2d00-ac7f-5e72-6f42d7c88c8c-C,,1173,department-of-defense,CONT_AWD_N6833517C0253_9700_-NONE-_-NONE-
15022346,FA850517F0029,BA,494745824.88,4044822.18,IGF::OT::IGF RADAR ENTERPRISE III,DELIVERY ORDER,"['E', 'N', 'Q']",91387.0,0.0,,,Department of Defense,Defense Contract Management Agency,2017-08-01,2019-07-31,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_FA850517F0029_9700_FA863417D2696_9700
25889907,N0002417C4444,HII,429794845.54,-13328378.01,"IGF::CL::IGF DDG62 REPAIR, RESTORATION, AND MODERNIZATION",DEFINITIVE CONTRACT,"['C', 'N', 'Q']",134124.0,0.0,,,Department of Defense,Department of the Navy,2017-09-28,2021-07-31,1eb5d9d6-aabf-3228-e6ab-79cf9729c9d7-C,,1173,department-of-defense,CONT_AWD_N0002417C4444_9700_-NONE-_-NONE-
21856701,GSQ0017AJ0079,LDOS,553635746.16,-501078.32,IGF::OT::IGF SENS3 AWARD,DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2017-08-31,2024-02-29,15534848-08a8-1966-50fd-042be5191faa-C,,614,general-services-administration,CONT_AWD_GSQ0017AJ0079_4732_GS00Q09BGD0039_4735
24288518,HSTS0117CENV004,LDOS,50555889.79,409150.0,IGF::CT::IGF-CRITICAL FUNCTIONS-THE PURPOSE OF HSTS01-17-C-ENV004 IS FOR NATIONAL HAZARDOUS MATERIALS DISPOSAL AND MANAGEMENT SERVICES FOR THE TRANSPORTATION SECURITY ADMINISTRATION NATIONWIDE,DEFINITIVE CONTRACT,"['9', 'Q']",,,,,Department of Homeland Security,Transportation Security Administration,2017-02-11,2022-06-10,b37ddcf2-0924-f6e0-0fee-c40823f5789b-C,,766,department-of-homeland-security,CONT_AWD_HSTS0117CENV004_7013_-NONE-_-NONE-
15057436,FA862017F4809,LHX,34006396.04,,IGF::CT::IGF ACAT III BIG SAFARI RJ RC-135 CONTRACTOR FIELD SERVICES (CFS),DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2017-03-01,2018-03-31,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862017F4809_9700_FA862016G3027_9700
